%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 1.814222813E+00 9.369931221E-01 8.512889594E-02 3.344193101E-02 1.808097027E-02 -1.162442658E-02 3.587310761E-02
 1.808034062E+00 9.351429343E-01 8.566023409E-02 3.369483724E-02 1.821669191E-02 -1.174217649E-02 3.615151346E-02
 1.801845312E+00 9.332781434E-01 8.618927747E-02 3.394925222E-02 1.835205406E-02 -1.185980439E-02 3.643111512E-02
 1.795656562E+00 9.313991070E-01 8.671502024E-02 3.420379385E-02 1.848747395E-02 -1.197687164E-02 3.671149164E-02
 1.789467812E+00 9.294086695E-01 8.719656616E-02 3.443541378E-02 1.863056794E-02 -1.208178326E-02 3.699094802E-02
 1.783279061E+00 9.274181724E-01 8.767811209E-02 3.466703743E-02 1.877366193E-02 -1.218669396E-02 3.727040812E-02
 1.777090311E+00 9.254125953E-01 8.815868944E-02 3.489860892E-02 1.891638897E-02 -1.229163073E-02 3.754986823E-02
 1.770901561E+00 9.234111905E-01 8.863954246E-02 3.513019532E-02 1.905921660E-02 -1.239656005E-02 3.782933205E-02
 1.764712811E+00 9.214284420E-01 8.915933222E-02 3.536373004E-02 1.920088008E-02 -1.250787824E-02 3.810682520E-02
 1.758524060E+00 9.194742441E-01 8.974237740E-02 3.560027108E-02 1.934062876E-02 -1.262961794E-02 3.838102147E-02
 1.752335191E+00 9.174879193E-01 9.032152593E-02 3.583373129E-02 1.948014274E-02 -1.275147684E-02 3.865360841E-02
 1.746146441E+00 9.155015349E-01 9.090067446E-02 3.606719151E-02 1.961965673E-02 -1.287333574E-02 3.892619535E-02
 1.739957690E+00 9.135216475E-01 9.148060530E-02 3.630127385E-02 1.975921728E-02 -1.299517043E-02 3.919910640E-02
 1.733768940E+00 9.114370942E-01 9.200974554E-02 3.650727123E-02 1.990338974E-02 -1.310428418E-02 3.946631402E-02
 1.727580190E+00 9.092677236E-01 9.250966460E-02 3.669576719E-02 2.004980110E-02 -1.320701744E-02 3.972846642E-02
 1.721391439E+00 9.070976973E-01 9.300132096E-02 3.688365594E-02 2.019625157E-02 -1.330915093E-02 3.999004886E-02
 1.715202689E+00 9.049272537E-01 9.348764271E-02 3.707114607E-02 2.034272626E-02 -1.341089699E-02 4.025126249E-02
 1.709013939E+00 9.027428031E-01 9.397248924E-02 3.725787997E-02 2.048898675E-02 -1.351271942E-02 4.051160812E-02
 1.702825189E+00 9.005714059E-01 9.455685318E-02 3.746898100E-02 2.062386461E-02 -1.364028919E-02 4.076451063E-02
 1.696636438E+00 8.984236121E-01 9.516256303E-02 3.768495098E-02 2.075728960E-02 -1.377283502E-02 4.101645947E-02
 1.690447688E+00 8.962789774E-01 9.576883167E-02 3.790098056E-02 2.089080587E-02 -1.390544977E-02 4.126843065E-02
 1.684258938E+00 8.941134214E-01 9.637137502E-02 3.811662272E-02 2.102370188E-02 -1.403760538E-02 4.152022302E-02
 1.678070188E+00 8.919326067E-01 9.697116911E-02 3.833198920E-02 2.115614340E-02 -1.416942477E-02 4.177187756E-02
 1.671881437E+00 8.895670176E-01 9.746802598E-02 3.850445896E-02 2.129645832E-02 -1.426738407E-02 4.201825336E-02
 1.665692687E+00 8.871954679E-01 9.796150774E-02 3.867552429E-02 2.143703215E-02 -1.436423697E-02 4.226445407E-02
 1.659503937E+00 8.848012090E-01 9.845238179E-02 3.884727508E-02 2.157676406E-02 -1.446109917E-02 4.251115024E-02
 1.653315187E+00 8.824144602E-01 9.894411266E-02 3.901880234E-02 2.171677351E-02 -1.455795765E-02 4.275768623E-02
 1.647126317E+00 8.800277114E-01 9.943683445E-02 3.919050843E-02 2.185668610E-02 -1.465501636E-02 4.300417751E-02
 1.640937567E+00 8.776399493E-01 1.000813767E-01 3.939033672E-02 2.198136784E-02 -1.478306483E-02 4.324444756E-02
 1.634748816E+00 8.752213717E-01 1.007195935E-01 3.959140182E-02 2.210513316E-02 -1.491085161E-02 4.348466545E-02
 1.628560066E+00 8.727999926E-01 1.013572365E-01 3.979258239E-02 2.222881466E-02 -1.503861509E-02 4.372487962E-02
 1.622371316E+00 8.703786135E-01 1.019948795E-01 3.999376297E-02 2.235249430E-02 -1.516637858E-02 4.396509379E-02
 1.616182566E+00 8.679676056E-01 1.026070192E-01 4.018424451E-02 2.248169668E-02 -1.528583001E-02 4.420666397E-02
 1.609993815E+00 8.655974865E-01 1.031611413E-01 4.034813121E-02 2.262440883E-02 -1.538479980E-02 4.445140064E-02
 1.603805065E+00 8.632273078E-01 1.037152633E-01 4.051201418E-02 2.276712097E-02 -1.548376866E-02 4.469613731E-02
 1.597616315E+00 8.608535528E-01 1.042695418E-01 4.067570344E-02 2.290976606E-02 -1.558267325E-02 4.494066164E-02
 1.591427565E+00 8.584529161E-01 1.048250124E-01 4.083789885E-02 2.305191942E-02 -1.568108238E-02 4.518354312E-02
 1.585238814E+00 8.559348583E-01 1.054849103E-01 4.102023318E-02 2.319853753E-02 -1.579774171E-02 4.543544352E-02
 1.579050064E+00 8.534026742E-01 1.061573401E-01 4.120498896E-02 2.334569208E-02 -1.591659151E-02 4.568842798E-02
 1.572861314E+00 8.508496284E-01 1.068267301E-01 4.138821363E-02 2.349282242E-02 -1.603519358E-02 4.594003409E-02
 1.566672564E+00 8.483027220E-01 1.074970216E-01 4.157188907E-02 2.363996021E-02 -1.615386829E-02 4.619204625E-02
 1.560483813E+00 8.458010554E-01 1.081484035E-01 4.173531756E-02 2.378977649E-02 -1.626168750E-02 4.643367603E-02
 1.554295063E+00 8.433166742E-01 1.087824926E-01 4.188051075E-02 2.394169196E-02 -1.635927334E-02 4.666479677E-02
 1.548106313E+00 8.408216834E-01 1.094164550E-01 4.202570021E-02 2.409346774E-02 -1.645664871E-02 4.689538851E-02
 1.541917562E+00 8.383287787E-01 1.100411192E-01 4.217033461E-02 2.424489148E-02 -1.655331627E-02 4.712530598E-02
 1.535728693E+00 8.358038664E-01 1.106578484E-01 4.231736436E-02 2.439519390E-02 -1.665029675E-02 4.735311121E-02
 1.529539943E+00 8.331958652E-01 1.113361642E-01 4.247793555E-02 2.454697527E-02 -1.675639488E-02 4.758201167E-02
 1.523351192E+00 8.305949569E-01 1.120158583E-01 4.263849184E-02 2.469920553E-02 -1.686256006E-02 4.781140760E-02
 1.517162442E+00 8.279820681E-01 1.126932204E-01 4.279907048E-02 2.485067397E-02 -1.696860790E-02 4.803996533E-02
 1.510973692E+00 8.253461719E-01 1.133660898E-01 4.295968264E-02 2.500067279E-02 -1.707442850E-02 4.826691002E-02
 1.504784942E+00 8.227468133E-01 1.140343845E-01 4.309554026E-02 2.514939569E-02 -1.716801338E-02 4.848127067E-02
 1.498596191E+00 8.201447725E-01 1.147014648E-01 4.322862998E-02 2.529746108E-02 -1.726040617E-02 4.869386554E-02
 1.492407441E+00 8.175172806E-01 1.153653860E-01 4.336010292E-02 2.544331551E-02 -1.735274680E-02 4.890417680E-02
 1.486218691E+00 8.149043322E-01 1.160311177E-01 4.349249601E-02 2.559043281E-02 -1.744511724E-02 4.911579192E-02
 1.480029941E+00 8.122692108E-01 1.167404279E-01 4.362256452E-02 2.573749050E-02 -1.754058525E-02 4.932653904E-02
 1.473841190E+00 8.095943928E-01 1.174665093E-01 4.374847561E-02 2.588164993E-02 -1.763687842E-02 4.953422770E-02
 1.467652440E+00 8.069161773E-01 1.181919277E-01 4.387484863E-02 2.602596395E-02 -1.773358881E-02 4.974218085E-02
 1.461463690E+00 8.042295575E-01 1.189156771E-01 4.400238395E-02 2.617067285E-02 -1.783134788E-02 4.995080829E-02
 1.455274940E+00 8.015198708E-01 1.196404770E-01 4.411584511E-02 2.631108835E-02 -1.792303473E-02 5.015122518E-02
 1.449086189E+00 7.988255620E-01 1.203720048E-01 4.421794042E-02 2.644957416E-02 -1.800956391E-02 5.034629256E-02
 1.442897439E+00 7.961395979E-01 1.211044490E-01 4.432103038E-02 2.658853307E-02 -1.809637807E-02 5.054228380E-02
 1.436708689E+00 7.934238911E-01 1.218336225E-01 4.442056641E-02 2.672580257E-02 -1.818217710E-02 5.073497444E-02
 1.430519938E+00 7.906950712E-01 1.225784793E-01 4.451739416E-02 2.686228044E-02 -1.826827414E-02 5.092476308E-02
 1.424331069E+00 7.879476547E-01 1.233571544E-01 4.460961372E-02 2.699761279E-02 -1.835529134E-02 5.110946670E-02
 1.418142319E+00 7.851757407E-01 1.241315305E-01 4.469786584E-02 2.713144384E-02 -1.844133809E-02 5.129039288E-02
 1.411953568E+00 7.824008465E-01 1.249053925E-01 4.478564113E-02 2.726509608E-02 -1.852726750E-02 5.147086456E-02
 1.405764818E+00 7.796411514E-01 1.256863326E-01 4.487141594E-02 2.739916556E-02 -1.861181669E-02 5.165029690E-02
 1.399576068E+00 7.768682241E-01 1.264805943E-01 4.494154826E-02 2.753072418E-02 -1.868887618E-02 5.181762949E-02
 1.393387318E+00 7.740898132E-01 1.272580475E-01 4.500991479E-02 2.766072564E-02 -1.876433194E-02 5.198304355E-02
 1.387198567E+00 7.713140249E-01 1.280111820E-01 4.507660493E-02 2.778899297E-02 -1.883787103E-02 5.214655772E-02
 1.381009817E+00 7.685064077E-01 1.287662089E-01 4.514094815E-02 2.791568823E-02 -1.890917122E-02 5.230692774E-02
 1.374821067E+00 7.656729221E-01 1.295568794E-01 4.520028830E-02 2.804265171E-02 -1.897762343E-02 5.246262625E-02
 1.368632317E+00 7.628574371E-01 1.303522587E-01 4.526104406E-02 2.817031369E-02 -1.904704422E-02 5.261983722E-02
 1.362443566E+00 7.600112557E-01 1.311396062E-01 4.531937838E-02 2.829677984E-02 -1.911481097E-02 5.277446285E-02
 1.356254816E+00 7.571547031E-01 1.319303364E-01 4.537300020E-02 2.842247486E-02 -1.918048412E-02 5.292613804E-02
 1.350066066E+00 7.542911768E-01 1.327402741E-01 4.541261122E-02 2.854662575E-02 -1.924046874E-02 5.307005346E-02
 1.343877316E+00 7.513938546E-01 1.335419118E-01 4.544763640E-02 2.866914496E-02 -1.929887943E-02 5.321120098E-02
 1.337688565E+00 7.484931946E-01 1.343427151E-01 4.548219964E-02 2.879149839E-02 -1.935713179E-02 5.335206538E-02
 1.331499815E+00 7.456050515E-01 1.351626664E-01 4.551420361E-02 2.891357429E-02 -1.941474713E-02 5.349185318E-02
 1.325311065E+00 7.426742911E-01 1.360044181E-01 4.553240165E-02 2.903089859E-02 -1.946742088E-02 5.362359807E-02
 1.319122314E+00 7.397410274E-01 1.368420720E-01 4.554978758E-02 2.914941683E-02 -1.952040941E-02 5.375545472E-02
 1.312933445E+00 7.368074656E-01 1.376775205E-01 4.556684941E-02 2.926876582E-02 -1.957365684E-02 5.388749763E-02
 1.306744695E+00 7.338374853E-01 1.385150403E-01 4.557770863E-02 2.938204817E-02 -1.962022297E-02 5.401294306E-02
 1.300555944E+00 7.308721542E-01 1.393683553E-01 4.558493569E-02 2.949255705E-02 -1.966307126E-02 5.413531885E-02
 1.294367194E+00 7.279094458E-01 1.402225047E-01 4.559233040E-02 2.960333601E-02 -1.970613189E-02 5.425795168E-02
 1.288178444E+00 7.249186039E-01 1.410674453E-01 4.559795186E-02 2.971116453E-02 -1.974688470E-02 5.437778682E-02
 1.281989694E+00 7.219254971E-01 1.419472098E-01 4.559784383E-02 2.981454507E-02 -1.978242397E-02 5.449071527E-02
 1.275800943E+00 7.189189792E-01 1.428333670E-01 4.559442773E-02 2.991492301E-02 -1.981522888E-02 5.459925532E-02
 1.269612193E+00 7.158924341E-01 1.437118649E-01 4.558871686E-02 3.001282737E-02 -1.984638162E-02 5.470439419E-02
 1.263423443E+00 7.128829956E-01 1.445998698E-01 4.558329657E-02 3.011256084E-02 -1.987829246E-02 5.481087789E-02
 1.257234693E+00 7.098639607E-01 1.455121040E-01 4.555881023E-02 3.020780534E-02 -1.990299486E-02 5.489870533E-02
 1.251045942E+00 7.068350315E-01 1.464195549E-01 4.553221911E-02 3.030144982E-02 -1.992689259E-02 5.498376116E-02
 1.244857192E+00 7.038142085E-01 1.472827643E-01 4.550362006E-02 3.038864210E-02 -1.994733512E-02 5.506388843E-02
 1.238668442E+00 7.007891536E-01 1.481572390E-01 4.546407983E-02 3.046741523E-02 -1.996392943E-02 5.513148382E-02
 1.232479692E+00 6.977833509E-01 1.490615755E-01 4.542088509E-02 3.054377623E-02 -1.997884177E-02 5.519440025E-02
 1.226290941E+00 6.947755218E-01 1.499639899E-01 4.537697881E-02 3.061965480E-02 -1.999357156E-02 5.525668338E-02
 1.220102191E+00 6.917525530E-01 1.508529186E-01 4.532753676E-02 3.069196083E-02 -2.000686899E-02 5.531416088E-02
 1.213913441E+00 6.887288690E-01 1.517641544E-01 4.526106268E-02 3.076093644E-02 -2.001514472E-02 5.536226556E-02
 1.207724690E+00 6.856898665E-01 1.526655406E-01 4.519192129E-02 3.082756884E-02 -2.002217621E-02 5.540728569E-02
 1.201535821E+00 6.826518178E-01 1.535674930E-01 4.512293637E-02 3.089434095E-02 -2.002928033E-02 5.545248836E-02
 1.195347071E+00 6.796193123E-01 1.545026451E-01 4.504969344E-02 3.095615283E-02 -2.003391832E-02 5.549318716E-02
 1.189158320E+00 6.765556335E-01 1.554365754E-01 4.497148469E-02 3.101081960E-02 -2.003430389E-02 5.552655458E-02
 1.182969570E+00 6.734893918E-01 1.563688666E-01 4.489310831E-02 3.106518649E-02 -2.003449015E-02 5.555959046E-02
 1.176780820E+00 6.704111099E-01 1.572973877E-01 4.480969161E-02 3.112107702E-02 -2.003296837E-02 5.559166893E-02
 1.170592070E+00 6.673093438E-01 1.582281888E-01 4.471670836E-02 3.117837384E-02 -2.002707869E-02 5.562197417E-02
 1.164403319E+00 6.642075777E-01 1.591589898E-01 4.462372512E-02 3.123567067E-02 -2.002119087E-02 5.565228313E-02
 1.158214569E+00 6.610750556E-01 1.600737870E-01 4.452775791E-02 3.128901869E-02 -2.001286484E-02 5.567966402E-02
 1.152025819E+00 6.579263210E-01 1.610288024E-01 4.442748800E-02 3.133136407E-02 -2.000040002E-02 5.570356920E-02
 1.145837069E+00 6.547780037E-01 1.619841158E-01 4.432727769E-02 3.137374669E-02 -1.998796128E-02 5.572753400E-02
 1.139648318E+00 6.516133547E-01 1.629281640E-01 4.422473535E-02 3.141477332E-02 -1.997449249E-02 5.574939400E-02
 1.133459568E+00 6.484191418E-01 1.638742983E-01 4.410623387E-02 3.145677596E-02 -1.995329000E-02 5.576828122E-02
 1.127270818E+00 6.451881528E-01 1.647973657E-01 4.398378357E-02 3.149579465E-02 -1.992918551E-02 5.578267947E-02
 1.121082067E+00 6.419660449E-01 1.657262743E-01 4.386211187E-02 3.153557703E-02 -1.990570500E-02 5.579816550E-02
 1.114893317E+00 6.387377977E-01 1.667018086E-01 4.374217242E-02 3.156418726E-02 -1.987454295E-02 5.580846220E-02
 1.108704567E+00 6.355038285E-01 1.676499546E-01 4.361963272E-02 3.158842027E-02 -1.983977295E-02 5.581424013E-02
 1.102515817E+00 6.322741508E-01 1.685578227E-01 4.349381104E-02 3.160857782E-02 -1.980166137E-02 5.581537634E-02
 1.096327066E+00 6.290122271E-01 1.694452316E-01 4.334221780E-02 3.163420036E-02 -1.975435205E-02 5.580868199E-02
 1.090138197E+00 6.257548332E-01 1.703408360E-01 4.319084808E-02 3.166083619E-02 -1.970705390E-02 5.580301955E-02
 1.083949447E+00 6.224860549E-01 1.712190211E-01 4.303727299E-02 3.168227151E-02 -1.965857856E-02 5.579271913E-02
 1.077760696E+00 6.192554832E-01 1.721669734E-01 4.288963228E-02 3.168609366E-02 -1.960808039E-02 5.577744171E-02
 1.071571946E+00 6.160175204E-01 1.731023490E-01 4.274160042E-02 3.168914467E-02 -1.955705509E-02 5.576151237E-02
 1.065383196E+00 6.127603054E-01 1.740209758E-01 4.258282855E-02 3.169640526E-02 -1.950122602E-02 5.574616417E-02
 1.059194446E+00 6.094620228E-01 1.748944819E-01 4.240621626E-02 3.170870617E-02 -1.943624392E-02 5.573149398E-02
 1.053005695E+00 6.061589718E-01 1.757585704E-01 4.222979769E-02 3.171984106E-02 -1.937070116E-02 5.571662635E-02
 1.046816945E+00 6.028947234E-01 1.767043620E-01 4.206924513E-02 3.170932084E-02 -1.930503920E-02 5.570062622E-02
 1.040628195E+00 5.996594429E-01 1.776639819E-01 4.191505909E-02 3.169125319E-02 -1.923975907E-02 5.568513274E-02
 1.034439445E+00 5.964227915E-01 1.785950661E-01 4.175536707E-02 3.167722747E-02 -1.917160302E-02 5.567081273E-02
 1.028250694E+00 5.931137800E-01 1.794361174E-01 4.156081006E-02 3.167937323E-02 -1.908239350E-02 5.566032976E-02
 1.022061944E+00 5.898008943E-01 1.802710146E-01 4.136640579E-02 3.168084100E-02 -1.899277978E-02 5.564962700E-02
 1.015873194E+00 5.865313411E-01 1.812059432E-01 4.119827598E-02 3.165491298E-02 -1.890625805E-02 5.563731492E-02
 1.009684443E+00 5.832893252E-01 1.822015047E-01 4.104409367E-02 3.161485866E-02 -1.882181503E-02 5.562420934E-02
 1.003495693E+00 5.800247192E-01 1.831463873E-01 4.087931663E-02 3.157873079E-02 -1.872893423E-02 5.561215430E-02
 9.973068833E-01 5.767005682E-01 1.839521825E-01 4.068304971E-02 3.155536205E-02 -1.861084066E-02 5.560394004E-02
 9.911181331E-01 5.733705759E-01 1.847486198E-01 4.048681632E-02 3.153118119E-02 -1.849206537E-02 5.559463426E-02
 9.849293828E-01 5.699505210E-01 1.856365800E-01 4.031796008E-02 3.148351610E-02 -1.837953739E-02 5.558476970E-02
 9.787406325E-01 5.665025711E-01 1.865201294E-01 4.015447199E-02 3.142877668E-02 -1.826665364E-02 5.557190627E-02
 9.725518823E-01 5.630901456E-01 1.873806268E-01 3.997857124E-02 3.137037531E-02 -1.814282313E-02 5.555455387E-02
 9.663631320E-01 5.597525835E-01 1.881768405E-01 3.977780789E-02 3.130141273E-02 -1.799484901E-02 5.552651361E-02
 9.601743817E-01 5.564131141E-01 1.889632940E-01 3.957697749E-02 3.123135306E-02 -1.784651726E-02 5.549775437E-02
 9.539855719E-01 5.529876351E-01 1.897565424E-01 3.939027339E-02 3.114550561E-02 -1.769904420E-02 5.547218397E-02
 9.477968216E-01 5.495520830E-01 1.905625165E-01 3.920568153E-02 3.105893731E-02 -1.755211316E-02 5.544822291E-02
 9.416080713E-01 5.461369157E-01 1.913324744E-01 3.900939226E-02 3.096246533E-02 -1.739527844E-02 5.541463941E-02
 9.354193211E-01 5.427429676E-01 1.921050698E-01 3.880209848E-02 3.085920773E-02 -1.722894795E-02 5.537557229E-02
 9.292305708E-01 5.393449664E-01 1.928605139E-01 3.859317303E-02 3.075337783E-02 -1.706205495E-02 5.533332378E-02
 9.230418205E-01 5.359082222E-01 1.936162859E-01 3.837836534E-02 3.063723445E-02 -1.689144783E-02 5.528666079E-02
 9.168530703E-01 5.324715972E-01 1.943529099E-01 3.816143051E-02 3.051958233E-02 -1.672075316E-02 5.523657054E-02
 9.106643200E-01 5.290359259E-01 1.950978786E-01 3.793102130E-02 3.039055131E-02 -1.654189825E-02 5.518066883E-02
 9.044755697E-01 5.255982876E-01 1.958074421E-01 3.769207373E-02 3.025508858E-02 -1.636029407E-02 5.511669442E-02
 8.982867599E-01 5.221418738E-01 1.965253055E-01 3.744866699E-02 3.011546098E-02 -1.617556997E-02 5.505422503E-02
 8.920980096E-01 5.186566114E-01 1.972074211E-01 3.719575703E-02 2.996769175E-02 -1.598645188E-02 5.498710275E-02
 8.859092593E-01 5.151987076E-01 1.978808343E-01 3.694139794E-02 2.982114814E-02 -1.579854637E-02 5.491814762E-02
 8.797205091E-01 5.117117763E-01 1.985516548E-01 3.667984158E-02 2.966058999E-02 -1.560333092E-02 5.484715849E-02
 8.735317588E-01 5.082200766E-01 1.992051005E-01 3.641889244E-02 2.949939296E-02 -1.540734246E-02 5.477498472E-02
 8.673430085E-01 5.046807528E-01 1.998196989E-01 3.614954278E-02 2.932730131E-02 -1.520019397E-02 5.470391363E-02
 8.611542583E-01 5.011385679E-01 2.004321963E-01 3.587963060E-02 2.915450744E-02 -1.499232743E-02 5.463297293E-02
 8.549655080E-01 4.975624681E-01 2.010202557E-01 3.560893983E-02 2.897022851E-02 -1.477537584E-02 5.456341803E-02
 8.487767577E-01 4.939760268E-01 2.016025186E-01 3.533790633E-02 2.878218330E-02 -1.455549244E-02 5.449446291E-02
 8.425879478E-01 4.903668761E-01 2.021630555E-01 3.506330773E-02 2.858787961E-02 -1.432701200E-02 5.442785099E-02
 8.363991976E-01 4.867411256E-01 2.026847303E-01 3.478712216E-02 2.838889323E-02 -1.409179624E-02 5.436128005E-02
 8.302104473E-01 4.830961227E-01 2.032188028E-01 3.450891748E-02 2.818344161E-02 -1.385165751E-02 5.429740995E-02
 8.240216970E-01 4.794266224E-01 2.037023306E-01 3.422963247E-02 2.797059156E-02 -1.360430475E-02 5.423224345E-02
 8.178329468E-01 4.757403731E-01 2.041876316E-01 3.394528851E-02 2.775241807E-02 -1.335175149E-02 5.416874588E-02
 8.116441965E-01 4.720291495E-01 2.046334296E-01 3.365388140E-02 2.752715163E-02 -1.309125964E-02 5.410445482E-02
 8.054554462E-01 4.683176577E-01 2.050395012E-01 3.335338831E-02 2.729048394E-02 -1.282170229E-02 5.403488502E-02
 7.992666960E-01 4.645763636E-01 2.054330260E-01 3.304674104E-02 2.704598755E-02 -1.254649553E-02 5.396698043E-02
 7.930779457E-01 4.608201087E-01 2.057848126E-01 3.273195773E-02 2.679473907E-02 -1.226642355E-02 5.389705300E-02
 7.868891358E-01 4.570423663E-01 2.061409503E-01 3.241132945E-02 2.653601021E-02 -1.198019832E-02 5.383055657E-02
 7.807003856E-01 4.532536268E-01 2.064518631E-01 3.208424896E-02 2.627006918E-02 -1.168833207E-02 5.376427248E-02
 7.745116353E-01 4.494508207E-01 2.067561448E-01 3.175323829E-02 2.599863335E-02 -1.139172912E-02 5.370090902E-02
 7.683228850E-01 4.456380904E-01 2.070397288E-01 3.141784295E-02 2.571756206E-02 -1.108635962E-02 5.364328623E-02
 7.621341348E-01 4.418280125E-01 2.073042393E-01 3.108145483E-02 2.543317527E-02 -1.077818964E-02 5.358709767E-02
 7.559453845E-01 4.379975200E-01 2.075374573E-01 3.074094839E-02 2.513848059E-02 -1.045689080E-02 5.354230851E-02
 7.497566342E-01 4.341623187E-01 2.077592462E-01 3.040033393E-02 2.484080195E-02 -1.013235282E-02 5.350078642E-02
 7.435678840E-01 4.303128719E-01 2.079424411E-01 3.006117046E-02 2.453378029E-02 -9.798096493E-03 5.347003415E-02
 7.373790741E-01 4.264499843E-01 2.081104219E-01 2.971994877E-02 2.422053367E-02 -9.457233362E-03 5.344529450E-02
 7.311903238E-01 4.226098061E-01 2.082627118E-01 2.937963605E-02 2.390642092E-02 -9.113498963E-03 5.342987180E-02
 7.250015736E-01 4.187538922E-01 2.083751112E-01 2.903698571E-02 2.358412184E-02 -8.762325160E-03 5.342274904E-02
 7.188128233E-01 4.148895144E-01 2.084616274E-01 2.869231999E-02 2.325779572E-02 -8.407451212E-03 5.341722071E-02
 7.126240730E-01 4.110000730E-01 2.085293978E-01 2.834312990E-02 2.292190120E-02 -8.044402115E-03 5.341744050E-02
 7.064353228E-01 4.070879817E-01 2.085493207E-01 2.798959799E-02 2.257962897E-02 -7.674139459E-03 5.341916904E-02
 7.002465725E-01 4.031563401E-01 2.085422277E-01 2.763330191E-02 2.223261073E-02 -7.298514247E-03 5.342273414E-02
 6.940578222E-01 3.991963863E-01 2.084981650E-01 2.727360092E-02 2.187916450E-02 -6.915442180E-03 5.342882872E-02
 6.878690720E-01 3.952035010E-01 2.084111422E-01 2.690907940E-02 2.151893079E-02 -6.523815915E-03 5.343721434E-02
 6.816802621E-01 3.911814094E-01 2.082954198E-01 2.654060349E-02 2.115336806E-02 -6.125719752E-03 5.344762281E-02
 6.754915118E-01 3.871307671E-01 2.081351578E-01 2.616734989E-02 2.078419924E-02 -5.721883848E-03 5.345805734E-02
 6.693027616E-01 3.830376565E-01 2.079255283E-01 2.578767575E-02 2.040935121E-02 -5.310416222E-03 5.346866325E-02
 6.631140113E-01 3.789263070E-01 2.076918632E-01 2.539985813E-02 2.002216503E-02 -4.886899609E-03 5.347430333E-02
 6.569252610E-01 3.747865558E-01 2.074179798E-01 2.500611730E-02 1.962907985E-02 -4.454990383E-03 5.347543210E-02
 6.507365108E-01 3.706020117E-01 2.070959955E-01 2.460878342E-02 1.923295297E-02 -4.015439656E-03 5.347471312E-02
 6.445477605E-01 3.663659692E-01 2.067287713E-01 2.420890704E-02 1.883326657E-02 -3.566965926E-03 5.347297713E-02
 6.383590102E-01 3.620751202E-01 2.063139677E-01 2.380649373E-02 1.843021810E-02 -3.108663717E-03 5.346811190E-02
 6.321702600E-01 3.577245176E-01 2.058407068E-01 2.340288088E-02 1.802481338E-02 -2.640431514E-03 5.345814675E-02
 6.259814501E-01 3.533055782E-01 2.053052038E-01 2.299945243E-02 1.761699840E-02 -2.161474200E-03 5.344195664E-02
 6.197926998E-01 3.488185704E-01 2.047091872E-01 2.259881049E-02 1.720662042E-02 -1.671877922E-03 5.341815948E-02
 6.136039495E-01 3.442641795E-01 2.040457129E-01 2.220083587E-02 1.679380983E-02 -1.171333366E-03 5.338450149E-02
 6.074151993E-01 3.396347761E-01 2.033165842E-01 2.180711366E-02 1.637786627E-02 -6.596284220E-04 5.333919451E-02
 6.012264490E-01 3.349002898E-01 2.025136054E-01 2.141753398E-02 1.596506499E-02 -1.385794894E-04 5.328814313E-02
 5.950376987E-01 3.300671875E-01 2.016258836E-01 2.103418112E-02 1.555138268E-02 3.929935629E-04 5.322193354E-02
 5.888489485E-01 3.251293600E-01 2.006454170E-01 2.065541781E-02 1.513455343E-02 9.371794295E-04 5.313456059E-02
 5.826601982E-01 3.200766742E-01 1.995621473E-01 2.028301917E-02 1.471526828E-02 1.492187381E-03 5.302162468E-02
 5.764714479E-01 3.148981631E-01 1.983675957E-01 1.991672628E-02 1.429340709E-02 2.058092505E-03 5.287826061E-02
 5.702826381E-01 3.095807433E-01 1.970501989E-01 1.955688931E-02 1.386934333E-02 2.633883385E-03 5.269875377E-02
 5.640938878E-01 3.040849566E-01 1.955802143E-01 1.920414530E-02 1.344246883E-02 3.219547914E-03 5.247000977E-02
 5.579051375E-01 2.983990014E-01 1.939363629E-01 1.885811985E-02 1.301396918E-02 3.811093979E-03 5.218336731E-02
 5.517163873E-01 2.925016582E-01 1.921138018E-01 1.851660572E-02 1.258303039E-02 4.407070111E-03 5.183195695E-02
 5.455276370E-01 2.863906622E-01 1.900590211E-01 1.818005368E-02 1.214200910E-02 5.004191771E-03 5.137182027E-02
