%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 1.832789063E+00 1.039295912E+00 -5.330684409E-02 2.603549324E-02 1.596702449E-02 -7.463467773E-03 2.892992832E-02
 1.826600313E+00 1.038135171E+00 -5.355791003E-02 2.617981099E-02 1.604602858E-02 -7.504732348E-03 2.908984013E-02
 1.820411563E+00 1.036975622E+00 -5.380709097E-02 2.632364817E-02 1.612503454E-02 -7.545821369E-03 2.924953401E-02
 1.814222813E+00 1.035816193E+00 -5.405591801E-02 2.646739595E-02 1.620404236E-02 -7.586876862E-03 2.940918691E-02
 1.808034062E+00 1.034654856E+00 -5.430807546E-02 2.661199309E-02 1.628304273E-02 -7.628243417E-03 2.956922352E-02
 1.801845312E+00 1.033492923E+00 -5.456110090E-02 2.675681002E-02 1.636204123E-02 -7.669691462E-03 2.972936071E-02
 1.795656562E+00 1.032288551E+00 -5.481506884E-02 2.691270411E-02 1.644612476E-02 -7.713032886E-03 2.990040556E-02
 1.789467812E+00 1.031080365E+00 -5.506912246E-02 2.706960961E-02 1.653067209E-02 -7.756547071E-03 3.007244505E-02
 1.783279061E+00 1.029868960E+00 -5.532673746E-02 2.722733840E-02 1.661561430E-02 -7.800348103E-03 3.024508059E-02
 1.777090311E+00 1.028657675E+00 -5.558437482E-02 2.738507278E-02 1.670055836E-02 -7.844150066E-03 3.041771986E-02
 1.770901561E+00 1.027447701E+00 -5.584049225E-02 2.754245698E-02 1.678533480E-02 -7.887830958E-03 3.059010580E-02
 1.764712811E+00 1.026213527E+00 -5.609950796E-02 2.770483308E-02 1.687364839E-02 -7.932538167E-03 3.076963499E-02
 1.758524060E+00 1.024966836E+00 -5.636348575E-02 2.786956169E-02 1.696390100E-02 -7.977773435E-03 3.095266409E-02
 1.752335191E+00 1.023719907E+00 -5.662813783E-02 2.803433686E-02 1.705423556E-02 -8.023026399E-03 3.113578632E-02
 1.746146441E+00 1.022472501E+00 -5.689227581E-02 2.819903940E-02 1.714448631E-02 -8.068300784E-03 3.131877631E-02
 1.739957690E+00 1.021223307E+00 -5.715389922E-02 2.836338617E-02 1.723432355E-02 -8.113682270E-03 3.150112554E-02
 1.733768940E+00 1.019955873E+00 -5.741947144E-02 2.853227034E-02 1.732772961E-02 -8.160664700E-03 3.169130906E-02
 1.727580190E+00 1.018671393E+00 -5.768469349E-02 2.870604023E-02 1.742460579E-02 -8.209204301E-03 3.188975900E-02
 1.721391439E+00 1.017387629E+00 -5.794920772E-02 2.887973748E-02 1.752138510E-02 -8.257678710E-03 3.208805621E-02
 1.715202689E+00 1.016103983E+00 -5.821372569E-02 2.905343473E-02 1.761816442E-02 -8.306152187E-03 3.228635713E-02
 1.709013939E+00 1.014815927E+00 -5.848196894E-02 2.922751009E-02 1.771546155E-02 -8.354973048E-03 3.248545900E-02
 1.702825189E+00 1.013516784E+00 -5.875215307E-02 2.940515801E-02 1.781411655E-02 -8.404964581E-03 3.268861026E-02
 1.696636438E+00 1.012174487E+00 -5.902809277E-02 2.959734388E-02 1.791807264E-02 -8.459585719E-03 3.290801123E-02
 1.690447688E+00 1.010832191E+00 -5.930402875E-02 2.978952974E-02 1.802202873E-02 -8.514206856E-03 3.312741593E-02
 1.684258938E+00 1.009483099E+00 -5.958443880E-02 2.998270653E-02 1.812579669E-02 -8.569717407E-03 3.334742785E-02
 1.678070188E+00 1.008136511E+00 -5.986315757E-02 3.017550893E-02 1.822963543E-02 -8.624891751E-03 3.356721252E-02
 1.671881437E+00 1.006790400E+00 -6.014160439E-02 3.036824986E-02 1.833348721E-02 -8.680012077E-03 3.378695622E-02
 1.665692687E+00 1.005380511E+00 -6.042824313E-02 3.058587201E-02 1.844445989E-02 -8.744326420E-03 3.402677551E-02
 1.659503937E+00 1.003954887E+00 -6.072059646E-02 3.080894053E-02 1.855584979E-02 -8.810202591E-03 3.427001089E-02
 1.653315187E+00 1.002527952E+00 -6.101361662E-02 3.103236854E-02 1.866718382E-02 -8.876149543E-03 3.451339528E-02
 1.647126317E+00 1.001101017E+00 -6.130663306E-02 3.125579655E-02 1.877851784E-02 -8.942096494E-03 3.475678340E-02
 1.640937567E+00 9.996735454E-01 -6.159903854E-02 3.147918358E-02 1.888924837E-02 -9.007881396E-03 3.499954194E-02
 1.634748816E+00 9.981853962E-01 -6.190361828E-02 3.172495589E-02 1.900585182E-02 -9.080533870E-03 3.525951877E-02
 1.628560066E+00 9.966600537E-01 -6.221242622E-02 3.198569641E-02 1.912650838E-02 -9.158303961E-03 3.553163633E-02
 1.622371316E+00 9.951349497E-01 -6.252113730E-02 3.224641830E-02 1.924714260E-02 -9.236076847E-03 3.580374643E-02
 1.616182566E+00 9.936097860E-01 -6.282984465E-02 3.250714019E-02 1.936777681E-02 -9.313850664E-03 3.607585281E-02
 1.609993815E+00 9.920784831E-01 -6.314244866E-02 3.276850283E-02 1.948931441E-02 -9.391481057E-03 3.634827957E-02
 1.603805065E+00 9.905242324E-01 -6.345662475E-02 3.303398192E-02 1.961366832E-02 -9.471630678E-03 3.662618250E-02
 1.597616315E+00 9.888902903E-01 -6.377425045E-02 3.331402689E-02 1.974771544E-02 -9.560995735E-03 3.692374378E-02
 1.591427565E+00 9.872564077E-01 -6.409187615E-02 3.359407187E-02 1.988176070E-02 -9.650360793E-03 3.722130507E-02
 1.585238814E+00 9.856185913E-01 -6.441244483E-02 3.387247398E-02 2.001734637E-02 -9.739383124E-03 3.751842305E-02
 1.579050064E+00 9.839820862E-01 -6.473205984E-02 3.415140882E-02 2.015243098E-02 -9.828518145E-03 3.781568632E-02
 1.572861314E+00 9.823458791E-01 -6.505145878E-02 3.443046287E-02 2.028740197E-02 -9.917677380E-03 3.811297938E-02
 1.566672564E+00 9.805604815E-01 -6.537619978E-02 3.473756462E-02 2.043722384E-02 -1.001973357E-02 3.844358027E-02
 1.560483813E+00 9.787391424E-01 -6.570637971E-02 3.504995629E-02 2.059111372E-02 -1.012426149E-02 3.878159449E-02
 1.554295063E+00 9.769165516E-01 -6.603746116E-02 3.536228836E-02 2.074523270E-02 -1.022876892E-02 3.911977634E-02
 1.548106313E+00 9.750939012E-01 -6.636855006E-02 3.567462042E-02 2.089935169E-02 -1.033327729E-02 3.945795819E-02
 1.541917562E+00 9.732680321E-01 -6.669525802E-02 3.598749265E-02 2.105366997E-02 -1.043765247E-02 3.979672119E-02
 1.535728693E+00 9.713215232E-01 -6.703043729E-02 3.633118421E-02 2.121346258E-02 -1.055209246E-02 4.016010836E-02
 1.529539943E+00 9.692238569E-01 -6.737096608E-02 3.671577573E-02 2.138051391E-02 -1.067960914E-02 4.055619612E-02
 1.523351192E+00 9.671282172E-01 -6.771039218E-02 3.710008413E-02 2.154772729E-02 -1.080697775E-02 4.095222056E-02
 1.517162442E+00 9.650325179E-01 -6.804981828E-02 3.748439252E-02 2.171494067E-02 -1.093434542E-02 4.134824499E-02
 1.510973692E+00 9.629282355E-01 -6.839403510E-02 3.786993772E-02 2.188144810E-02 -1.106236130E-02 4.174454883E-02
 1.504784942E+00 9.608214498E-01 -6.873962283E-02 3.825583681E-02 2.204775251E-02 -1.119056158E-02 4.214093089E-02
 1.498596191E+00 9.584496021E-01 -6.909780949E-02 3.870318830E-02 2.222902700E-02 -1.134397928E-02 4.259216785E-02
 1.492407441E+00 9.560745955E-01 -6.945613772E-02 3.915126622E-02 2.241048031E-02 -1.149769779E-02 4.304405674E-02
 1.486218691E+00 9.536932111E-01 -6.981819123E-02 3.959944844E-02 2.259156480E-02 -1.165153179E-02 4.349597543E-02
 1.480029941E+00 9.513105154E-01 -7.018096745E-02 4.004765302E-02 2.277257852E-02 -1.180538908E-02 4.394790158E-02
 1.473841190E+00 9.489309788E-01 -7.054191083E-02 4.049580544E-02 2.295377292E-02 -1.195918862E-02 4.439981282E-02
 1.467652440E+00 9.464175701E-01 -7.090403140E-02 4.097295552E-02 2.314840816E-02 -1.212400943E-02 4.488360509E-02
 1.461463690E+00 9.437804818E-01 -7.126911730E-02 4.147537798E-02 2.335556410E-02 -1.229788736E-02 4.539584368E-02
 1.455274940E+00 9.411423206E-01 -7.163496315E-02 4.197743163E-02 2.356287092E-02 -1.247140858E-02 4.590793699E-02
 1.449086189E+00 9.385053515E-01 -7.199990749E-02 4.247906059E-02 2.377048507E-02 -1.264469326E-02 4.642010480E-02
 1.442897439E+00 9.358695745E-01 -7.236386836E-02 4.298022017E-02 2.397844195E-02 -1.281771529E-02 4.693236202E-02
 1.436708689E+00 9.332203269E-01 -7.272998244E-02 4.348238185E-02 2.418829873E-02 -1.299038995E-02 4.744606093E-02
 1.430519938E+00 9.302593470E-01 -7.310314476E-02 4.403512180E-02 2.442928031E-02 -1.318191085E-02 4.800859839E-02
 1.424331069E+00 9.272997975E-01 -7.347468287E-02 4.458737746E-02 2.467048168E-02 -1.337388996E-02 4.857126623E-02
 1.418142319E+00 9.243409634E-01 -7.384544611E-02 4.513940588E-02 2.491178736E-02 -1.356609073E-02 4.913399741E-02
 1.411953568E+00 9.213792682E-01 -7.421942055E-02 4.569238797E-02 2.515265904E-02 -1.375737973E-02 4.969647154E-02
 1.405764818E+00 9.184158444E-01 -7.459529489E-02 4.624593630E-02 2.539327182E-02 -1.394813042E-02 5.025878921E-02
 1.399576068E+00 9.152523875E-01 -7.497079670E-02 4.682149738E-02 2.564339712E-02 -1.415192802E-02 5.083626136E-02
 1.393387318E+00 9.119066000E-01 -7.534594834E-02 4.741713032E-02 2.590219304E-02 -1.436762046E-02 5.142754316E-02
 1.387198567E+00 9.085608125E-01 -7.572257519E-02 4.801153019E-02 2.616032586E-02 -1.458254363E-02 5.201761425E-02
 1.381009817E+00 9.052150846E-01 -7.610028237E-02 4.860503227E-02 2.641797625E-02 -1.479690429E-02 5.260679871E-02
 1.374821067E+00 9.018693566E-01 -7.647798955E-02 4.919853061E-02 2.667562664E-02 -1.501126494E-02 5.319597945E-02
 1.368632317E+00 8.985236287E-01 -7.685454190E-02 4.979299381E-02 2.693379484E-02 -1.522622723E-02 5.378611013E-02
 1.362443566E+00 8.947179914E-01 -7.723413408E-02 5.041406676E-02 2.721576579E-02 -1.546914224E-02 5.441280454E-02
 1.356254816E+00 8.909040093E-01 -7.761460543E-02 5.103617907E-02 2.749761380E-02 -1.571201347E-02 5.504047126E-02
 1.350066066E+00 8.870870471E-01 -7.799097896E-02 5.165890232E-02 2.777963132E-02 -1.595506445E-02 5.566900596E-02
 1.343877316E+00 8.832700849E-01 -7.836735994E-02 5.228162557E-02 2.806165069E-02 -1.619811729E-02 5.629754066E-02
 1.337688565E+00 8.794541359E-01 -7.874649018E-02 5.290557817E-02 2.834291942E-02 -1.644027047E-02 5.692655221E-02
 1.331499815E+00 8.754331470E-01 -7.912060618E-02 5.355229974E-02 2.862676978E-02 -1.668839529E-02 5.757835880E-02
 1.325311065E+00 8.711284399E-01 -7.948339731E-02 5.422836542E-02 2.891537733E-02 -1.694617979E-02 5.826074630E-02
 1.319122314E+00 8.668227196E-01 -7.984580100E-02 5.490452051E-02 2.920410968E-02 -1.720417105E-02 5.894338340E-02
 1.312933445E+00 8.625170588E-01 -8.020821214E-02 5.558067560E-02 2.949284017E-02 -1.746215858E-02 5.962601677E-02
 1.306744695E+00 8.582194448E-01 -8.057383448E-02 5.625605583E-02 2.978053689E-02 -1.771843061E-02 6.030657515E-02
 1.300555944E+00 8.539218307E-01 -8.093944937E-02 5.693143979E-02 3.006823361E-02 -1.797470450E-02 6.098713353E-02
 1.294367194E+00 8.492336869E-01 -8.128739148E-02 5.761246756E-02 3.037739918E-02 -1.824617386E-02 6.168671325E-02
 1.288178444E+00 8.444718122E-01 -8.163444698E-02 5.829414725E-02 3.069033474E-02 -1.851968654E-02 6.238915399E-02
 1.281989694E+00 8.397196531E-01 -8.198745549E-02 5.897474661E-02 3.100210056E-02 -1.879096590E-02 6.308948994E-02
 1.275800943E+00 8.349674940E-01 -8.234046400E-02 5.965534598E-02 3.131386638E-02 -1.906224713E-02 6.378982961E-02
 1.269612193E+00 8.302153945E-01 -8.269347250E-02 6.033594534E-02 3.162563220E-02 -1.933352649E-02 6.449017674E-02
 1.263423443E+00 8.253614902E-01 -8.303759992E-02 6.102292612E-02 3.193251789E-02 -1.960636303E-02 6.519134343E-02
 1.257234693E+00 8.201509118E-01 -8.335074782E-02 6.173229963E-02 3.222253919E-02 -1.988467202E-02 6.589565426E-02
 1.251045942E+00 8.149403334E-01 -8.366388828E-02 6.244167313E-02 3.251256049E-02 -2.016298287E-02 6.659996510E-02
 1.244857192E+00 8.097297549E-01 -8.397703618E-02 6.315104663E-02 3.280257806E-02 -2.044129372E-02 6.730428338E-02
 1.238668442E+00 8.045226932E-01 -8.429051936E-02 6.385987252E-02 3.309220076E-02 -2.071928419E-02 6.800787896E-02
 1.232479692E+00 7.993397713E-01 -8.460634202E-02 6.456498057E-02 3.337909654E-02 -2.099507861E-02 6.870659441E-02
 1.226290941E+00 7.938832641E-01 -8.490456641E-02 6.525158882E-02 3.368531540E-02 -2.127274312E-02 6.939957291E-02
 1.220102191E+00 7.882360816E-01 -8.519052714E-02 6.592529267E-02 3.400501236E-02 -2.155171148E-02 7.008855045E-02
 1.213913441E+00 7.825897336E-01 -8.547656238E-02 6.659881771E-02 3.432471305E-02 -2.183067985E-02 7.077741623E-02
 1.207724690E+00 7.769777179E-01 -8.576583862E-02 6.726508588E-02 3.464473411E-02 -2.210956626E-02 7.146196067E-02
 1.201535821E+00 7.713516951E-01 -8.605379611E-02 6.793430448E-02 3.496462479E-02 -2.238848619E-02 7.214826345E-02
 1.195347071E+00 7.657257318E-01 -8.634174615E-02 6.860352308E-02 3.528451547E-02 -2.266740799E-02 7.283456624E-02
 1.189158320E+00 7.596392035E-01 -8.655142784E-02 6.926125288E-02 3.555376083E-02 -2.292884886E-02 7.347717136E-02
 1.182969570E+00 7.535495758E-01 -8.676028997E-02 6.992163509E-02 3.581638262E-02 -2.319230698E-02 7.411605865E-02
 1.176780820E+00 7.474627495E-01 -8.696960658E-02 7.058235258E-02 3.607870638E-02 -2.345608175E-02 7.475489378E-02
 1.170592070E+00 7.413747907E-01 -8.717741072E-02 7.124286890E-02 3.634081036E-02 -2.372004092E-02 7.539343089E-02
 1.164403319E+00 7.352831364E-01 -8.737996221E-02 7.190269977E-02 3.660215810E-02 -2.398463525E-02 7.603095472E-02
 1.158214569E+00 7.291096449E-01 -8.758860081E-02 7.253792137E-02 3.687260300E-02 -2.424982376E-02 7.665485144E-02
 1.152025819E+00 7.226414680E-01 -8.780122548E-02 7.308365405E-02 3.717689216E-02 -2.451074123E-02 7.723601907E-02
 1.145837069E+00 7.161542773E-01 -8.800921589E-02 7.362935692E-02 3.748044744E-02 -2.477104776E-02 7.781731337E-02
 1.139648318E+00 7.096670270E-01 -8.821720630E-02 7.417505234E-02 3.778400272E-02 -2.503135614E-02 7.839860767E-02
 1.133459568E+00 7.032099962E-01 -8.843252808E-02 7.472080737E-02 3.808871657E-02 -2.529262938E-02 7.897969335E-02
 1.127270818E+00 6.967689395E-01 -8.865171671E-02 7.526658475E-02 3.839403763E-02 -2.555441111E-02 7.956067473E-02
 1.121082067E+00 6.901782155E-01 -8.879572153E-02 7.575166225E-02 3.864761069E-02 -2.577859536E-02 8.010019362E-02
 1.114893317E+00 6.834708452E-01 -8.888114244E-02 7.618945092E-02 3.886086121E-02 -2.597348019E-02 8.060742170E-02
 1.108704567E+00 6.767985821E-01 -8.897607774E-02 7.663039863E-02 3.906979784E-02 -2.616468072E-02 8.111678064E-02
 1.102515817E+00 6.701425314E-01 -8.907540143E-02 7.707280666E-02 3.927674517E-02 -2.635418065E-02 8.162711561E-02
 1.096327066E+00 6.634816527E-01 -8.917341381E-02 7.751478255E-02 3.948428482E-02 -2.654418908E-02 8.213716000E-02
 1.090138197E+00 6.567161083E-01 -8.925776929E-02 7.792329043E-02 3.971931711E-02 -2.673765272E-02 8.263766021E-02
 1.083949447E+00 6.497977376E-01 -8.933574706E-02 7.825002819E-02 4.001560062E-02 -2.693186700E-02 8.311222494E-02
 1.077760696E+00 6.428794861E-01 -8.940275759E-02 7.857611030E-02 4.031103104E-02 -2.712849155E-02 8.358527720E-02
 1.071571946E+00 6.359611750E-01 -8.946976066E-02 7.890219241E-02 4.060646147E-02 -2.732511610E-02 8.405832946E-02
 1.065383196E+00 6.290737391E-01 -8.954595029E-02 7.922375947E-02 4.090238735E-02 -2.752022259E-02 8.452713490E-02
 1.059194446E+00 6.220438480E-01 -8.958058059E-02 7.953585684E-02 4.113382474E-02 -2.769510821E-02 8.496859670E-02
 1.053005695E+00 6.148793101E-01 -8.957578987E-02 7.984355837E-02 4.131362960E-02 -2.785496600E-02 8.539126068E-02
 1.046816945E+00 6.077151895E-01 -8.957120031E-02 8.015126735E-02 4.149341211E-02 -2.801480144E-02 8.581393212E-02
 1.040628195E+00 6.005809903E-01 -8.958125859E-02 8.045890927E-02 4.167174920E-02 -2.817319520E-02 8.623717725E-02
 1.034439445E+00 5.934467912E-01 -8.959132433E-02 8.076655120E-02 4.185009003E-02 -2.833158709E-02 8.666042238E-02
 1.028250694E+00 5.860423446E-01 -8.954063803E-02 8.101728559E-02 4.206591845E-02 -2.849089354E-02 8.703191578E-02
 1.022061944E+00 5.786797404E-01 -8.950228244E-02 8.127521724E-02 4.228395969E-02 -2.865076065E-02 8.740811795E-02
 1.015873194E+00 5.713219643E-01 -8.946529031E-02 8.153399825E-02 4.250211269E-02 -2.881067805E-02 8.778492361E-02
 1.009684443E+00 5.639628172E-01 -8.942666650E-02 8.179267496E-02 4.272032157E-02 -2.897075936E-02 8.816158772E-02
 1.003495693E+00 5.565583110E-01 -8.934447914E-02 8.201647550E-02 4.290033132E-02 -2.910241485E-02 8.850183338E-02
 9.973068833E-01 5.490863323E-01 -8.922933042E-02 8.221169561E-02 4.304531217E-02 -2.921059169E-02 8.880952746E-02
 9.911181331E-01 5.416144133E-01 -8.911418915E-02 8.240691572E-02 4.319029301E-02 -2.931876853E-02 8.911721408E-02
 9.849293828E-01 5.341763496E-01 -8.900544792E-02 8.260278404E-02 4.333551973E-02 -2.942377329E-02 8.942711353E-02
 9.787406325E-01 5.267353654E-01 -8.888980746E-02 8.279415965E-02 4.348351806E-02 -2.952599525E-02 8.973085135E-02
 9.725518823E-01 5.192009211E-01 -8.873805404E-02 8.297077566E-02 4.363898933E-02 -2.962801792E-02 9.001110494E-02
 9.663631320E-01 5.116778016E-01 -8.859036863E-02 8.315148950E-02 4.379493371E-02 -2.973293327E-02 9.029469639E-02
 9.601743817E-01 5.041611791E-01 -8.844500035E-02 8.333455771E-02 4.395114630E-02 -2.983950265E-02 9.058018774E-02
 9.539855719E-01 4.966445565E-01 -8.829586953E-02 8.350922912E-02 4.409959167E-02 -2.994027175E-02 9.085388482E-02
 9.477968216E-01 4.891782999E-01 -8.812911808E-02 8.363100141E-02 4.418992624E-02 -3.000717610E-02 9.104701132E-02
 9.416080713E-01 4.817344248E-01 -8.796133846E-02 8.375268430E-02 4.428177699E-02 -3.007766232E-02 9.124189615E-02
 9.354193211E-01 4.742906094E-01 -8.779123425E-02 8.387164026E-02 4.437326640E-02 -3.014942072E-02 9.143485874E-02
 9.292305708E-01 4.668649435E-01 -8.761152625E-02 8.397224545E-02 4.446852580E-02 -3.022603132E-02 9.162080288E-02
 9.230418205E-01 4.594483078E-01 -8.739303052E-02 8.398239315E-02 4.458191991E-02 -3.029480018E-02 9.175757319E-02
 9.168530703E-01 4.520235658E-01 -8.717391640E-02 8.399245888E-02 4.469403997E-02 -3.036146797E-02 9.189305454E-02
 9.106643200E-01 4.446152151E-01 -8.695606142E-02 8.400270343E-02 4.480872676E-02 -3.043238260E-02 9.203114361E-02
 9.044755697E-01 4.372279942E-01 -8.673115075E-02 8.400271833E-02 4.491420090E-02 -3.050177917E-02 9.216062725E-02
 8.982867599E-01 4.298591614E-01 -8.648074418E-02 8.397053927E-02 4.498374835E-02 -3.055425361E-02 9.225595742E-02
 8.920980096E-01 4.225223362E-01 -8.623347431E-02 8.393669873E-02 4.505693913E-02 -3.060864098E-02 9.235113114E-02
 8.859092593E-01 4.151820242E-01 -8.598585427E-02 8.390304446E-02 4.512973130E-02 -3.066281788E-02 9.244632721E-02
 8.797205091E-01 4.077942967E-01 -8.571064472E-02 8.384948224E-02 4.520663992E-02 -3.071306646E-02 9.251330048E-02
 8.735317588E-01 4.004222453E-01 -8.542262018E-02 8.377898484E-02 4.529389367E-02 -3.075875528E-02 9.256595373E-02
 8.673430085E-01 3.930597007E-01 -8.513686806E-02 8.370895684E-02 4.538209736E-02 -3.080427833E-02 9.262081981E-02
 8.611542583E-01 3.856988847E-01 -8.484673500E-02 8.363830298E-02 4.547037557E-02 -3.084706701E-02 9.267579764E-02
 8.549655080E-01 3.783810735E-01 -8.451189846E-02 8.355821669E-02 4.551339895E-02 -3.086160682E-02 9.269675612E-02
 8.487767577E-01 3.710531592E-01 -8.416643739E-02 8.347215503E-02 4.554991797E-02 -3.087340668E-02 9.270991385E-02
 8.425879478E-01 3.637447059E-01 -8.382822573E-02 8.339373022E-02 4.558748007E-02 -3.088468872E-02 9.272835404E-02
 8.363991976E-01 3.564419150E-01 -8.348148316E-02 8.329588175E-02 4.562658444E-02 -3.088377230E-02 9.272982925E-02
 8.302104473E-01 3.491086066E-01 -8.310729265E-02 8.315333724E-02 4.566591978E-02 -3.086551465E-02 9.269505739E-02
 8.240216970E-01 3.417994380E-01 -8.273781836E-02 8.302695304E-02 4.571044445E-02 -3.085362166E-02 9.267133474E-02
 8.178329468E-01 3.344891667E-01 -8.236691356E-02 8.289728314E-02 4.575323686E-02 -3.084006160E-02 9.264463186E-02
 8.116441965E-01 3.272248507E-01 -8.195555955E-02 8.269227296E-02 4.574480280E-02 -3.078158572E-02 9.253743291E-02
 8.054554462E-01 3.200001717E-01 -8.155325800E-02 8.250560611E-02 4.574495926E-02 -3.073064424E-02 9.244766831E-02
 7.992666960E-01 3.127754629E-01 -8.115095645E-02 8.231893182E-02 4.574511200E-02 -3.067970462E-02 9.235790372E-02
 7.930779457E-01 3.055586219E-01 -8.070932329E-02 8.206664026E-02 4.573441297E-02 -3.061073832E-02 9.219168127E-02
 7.868891358E-01 2.983565032E-01 -8.025173843E-02 8.178874105E-02 4.572260380E-02 -3.053616174E-02 9.199710190E-02
 7.807003856E-01 2.911656201E-01 -7.979755849E-02 8.151464909E-02 4.571362585E-02 -3.046447411E-02 9.180563688E-02
 7.745116353E-01 2.840304077E-01 -7.933513075E-02 8.121642470E-02 4.568505287E-02 -3.038763255E-02 9.157618880E-02
 7.683228850E-01 2.768946290E-01 -7.885826379E-02 8.089134842E-02 4.563670605E-02 -3.030005097E-02 9.131168574E-02
 7.621341348E-01 2.697797716E-01 -7.838466018E-02 8.057207614E-02 4.559046030E-02 -3.021468036E-02 9.105443209E-02
 7.559453845E-01 2.626784146E-01 -7.790185511E-02 8.023397624E-02 4.553467035E-02 -3.012270294E-02 9.077753872E-02
 7.497566342E-01 2.555897534E-01 -7.740971446E-02 7.988595963E-02 4.547139257E-02 -3.002429008E-02 9.049065411E-02
 7.435678840E-01 2.485057116E-01 -7.691673934E-02 7.954172790E-02 4.540839046E-02 -2.992541716E-02 9.020813555E-02
 7.373790741E-01 2.414515615E-01 -7.641344517E-02 7.918693870E-02 4.532283545E-02 -2.981942892E-02 8.990349621E-02
 7.311903238E-01 2.344283015E-01 -7.589720190E-02 7.884254307E-02 4.523191601E-02 -2.971195616E-02 8.960430324E-02
 7.250015736E-01 2.274030298E-01 -7.538165152E-02 7.849746197E-02 4.514159635E-02 -2.960539795E-02 8.930669725E-02
 7.188128233E-01 2.204681039E-01 -7.486214489E-02 7.813445479E-02 4.503333196E-02 -2.948740683E-02 8.899216354E-02
 7.126240730E-01 2.135538906E-01 -7.434040308E-02 7.776539773E-02 4.491813481E-02 -2.936651185E-02 8.866852522E-02
 7.064353228E-01 2.066532820E-01 -7.381820679E-02 7.740125060E-02 4.480687156E-02 -2.924281545E-02 8.835280687E-02
 7.002465725E-01 1.998438239E-01 -7.327631861E-02 7.701575011E-02 4.466601461E-02 -2.910132892E-02 8.799943328E-02
 6.940578222E-01 1.930335462E-01 -7.273440063E-02 7.662887871E-02 4.452400282E-02 -2.895949781E-02 8.764474839E-02
 6.878690720E-01 1.862696111E-01 -7.219295204E-02 7.624161988E-02 4.438221082E-02 -2.881501243E-02 8.728522062E-02
 6.816802621E-01 1.795825064E-01 -7.164922357E-02 7.584623992E-02 4.423567280E-02 -2.866519243E-02 8.691067994E-02
 6.754915118E-01 1.728989929E-01 -7.110387087E-02 7.545343041E-02 4.409197345E-02 -2.851660550E-02 8.653877676E-02
 6.693027616E-01 1.663079560E-01 -7.054104656E-02 7.505345345E-02 4.392799363E-02 -2.835573815E-02 8.615549654E-02
 6.631140113E-01 1.597464383E-01 -6.997065991E-02 7.465756685E-02 4.376562685E-02 -2.819523402E-02 8.577575535E-02
 6.569252610E-01 1.532254666E-01 -6.941055506E-02 7.426091284E-02 4.360215738E-02 -2.803017013E-02 8.539239317E-02
 6.507365108E-01 1.467857063E-01 -6.887017936E-02 7.386240363E-02 4.343654215E-02 -2.785625681E-02 8.500172943E-02
 6.445477605E-01 1.403500438E-01 -6.832954288E-02 7.346300036E-02 4.327771813E-02 -2.768679336E-02 8.460735530E-02
 6.383590102E-01 1.340126991E-01 -6.775579602E-02 7.304544002E-02 4.310102388E-02 -2.751259692E-02 8.418468386E-02
 6.321702600E-01 1.276813596E-01 -6.717990339E-02 7.262675464E-02 4.292249680E-02 -2.733769082E-02 8.376047760E-02
 6.259814501E-01 1.214182302E-01 -6.662421674E-02 7.219065726E-02 4.275960848E-02 -2.717126533E-02 8.332081884E-02
 6.197926998E-01 1.151951775E-01 -6.608221680E-02 7.174219191E-02 4.260352254E-02 -2.700859308E-02 8.287226409E-02
 6.136039495E-01 1.089999899E-01 -6.551967561E-02 7.129043341E-02 4.243155941E-02 -2.683986537E-02 8.241979033E-02
 6.074151993E-01 1.028505638E-01 -6.492827833E-02 7.082248479E-02 4.223263264E-02 -2.666366473E-02 8.195455372E-02
 6.012264490E-01 9.672473371E-02 -6.434559077E-02 7.034578919E-02 4.204449430E-02 -2.648987807E-02 8.148631454E-02
 5.950376987E-01 9.068071097E-02 -6.379843503E-02 6.982754916E-02 4.188941792E-02 -2.632781677E-02 8.099951595E-02
 5.888489485E-01 8.466883004E-02 -6.323648244E-02 6.931104511E-02 4.172059894E-02 -2.615863830E-02 8.051090688E-02
