%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 1.814222813E+00 9.025207162E-01 3.024601378E-02 3.099250235E-02 1.518656593E-02 -9.271818213E-03 3.177312016E-02
 1.808034062E+00 9.006903768E-01 3.025502525E-02 3.124492615E-02 1.529959496E-02 -9.371235967E-03 3.202530742E-02
 1.801845312E+00 8.988600373E-01 3.026403673E-02 3.149734810E-02 1.541262399E-02 -9.470653720E-03 3.227749467E-02
 1.795656562E+00 8.970233202E-01 3.026780114E-02 3.175016120E-02 1.552570891E-02 -9.570490569E-03 3.253008053E-02
 1.789467812E+00 8.951863050E-01 3.027131595E-02 3.200298920E-02 1.563879661E-02 -9.670346044E-03 3.278268874E-02
 1.783279061E+00 8.932713270E-01 3.026931360E-02 3.226616606E-02 1.575222611E-02 -9.770674631E-03 3.304332495E-02
 1.777090311E+00 8.913493752E-01 3.026682325E-02 3.253025934E-02 1.586568542E-02 -9.871046059E-03 3.330467641E-02
 1.770901561E+00 8.894177079E-01 3.025910817E-02 3.279526159E-02 1.597905718E-02 -9.971041232E-03 3.356638178E-02
 1.764712811E+00 8.874843121E-01 3.025051951E-02 3.306041285E-02 1.609241404E-02 -1.007097401E-02 3.382814676E-02
 1.758524060E+00 8.855536580E-01 3.024335764E-02 3.332531825E-02 1.620579697E-02 -1.017100923E-02 3.408981487E-02
 1.752335191E+00 8.835805655E-01 3.023593687E-02 3.359737620E-02 1.631894149E-02 -1.027185563E-02 3.435658664E-02
 1.746146441E+00 8.814955950E-01 3.022010811E-02 3.388860077E-02 1.643123105E-02 -1.037416607E-02 3.463631496E-02
 1.739957690E+00 8.794090748E-01 3.020355105E-02 3.418039903E-02 1.654347032E-02 -1.047635637E-02 3.491627797E-02
 1.733768940E+00 8.773267865E-01 3.018949181E-02 3.447170183E-02 1.665582322E-02 -1.057836507E-02 3.519589826E-02
 1.727580190E+00 8.752444386E-01 3.017543256E-02 3.476300836E-02 1.676817611E-02 -1.068037469E-02 3.547552228E-02
 1.721391439E+00 8.731564879E-01 3.015708737E-02 3.505578637E-02 1.688032784E-02 -1.078199502E-02 3.575594351E-02
 1.715202689E+00 8.710170388E-01 3.013416380E-02 3.535911441E-02 1.699403115E-02 -1.088618860E-02 3.604644164E-02
 1.709013939E+00 8.688502908E-01 3.011007980E-02 3.566792980E-02 1.710868068E-02 -1.099197194E-02 3.634238616E-02
 1.702825189E+00 8.666846156E-01 3.008726612E-02 3.597676381E-02 1.722336560E-02 -1.109782327E-02 3.663832322E-02
 1.696636438E+00 8.645174503E-01 3.006272018E-02 3.628557175E-02 1.733800396E-02 -1.120358240E-02 3.693427145E-02
 1.690447688E+00 8.623473048E-01 3.003468178E-02 3.659433499E-02 1.745254733E-02 -1.130915713E-02 3.723023832E-02
 1.684258938E+00 8.601772189E-01 3.000664338E-02 3.690309450E-02 1.756709069E-02 -1.141473092E-02 3.752620891E-02
 1.678070188E+00 8.579161167E-01 2.997507714E-02 3.720170632E-02 1.768086664E-02 -1.151872147E-02 3.782536834E-02
 1.671881437E+00 8.556452394E-01 2.994070575E-02 3.749865666E-02 1.779479906E-02 -1.162232924E-02 3.812449053E-02
 1.665692687E+00 8.533704281E-01 2.990218438E-02 3.779424354E-02 1.790909283E-02 -1.172551885E-02 3.842311352E-02
 1.659503937E+00 8.510956168E-01 2.986366116E-02 3.808982670E-02 1.802338660E-02 -1.182870846E-02 3.872173652E-02
 1.653315187E+00 8.488207459E-01 2.982513793E-02 3.838541359E-02 1.813767850E-02 -1.193189900E-02 3.902036324E-02
 1.647126317E+00 8.465248346E-01 2.978341840E-02 3.868279606E-02 1.825224422E-02 -1.203667745E-02 3.931898996E-02
 1.640937567E+00 8.441433311E-01 2.973258123E-02 3.898594156E-02 1.836810820E-02 -1.214593090E-02 3.961590305E-02
 1.634748816E+00 8.417619467E-01 2.968184277E-02 3.928906098E-02 1.848395169E-02 -1.225517876E-02 3.991280496E-02
 1.628560066E+00 8.393806219E-01 2.963110432E-02 3.959218040E-02 1.859979518E-02 -1.236442663E-02 4.020970687E-02
 1.622371316E+00 8.369982839E-01 2.957979590E-02 3.989545256E-02 1.871575043E-02 -1.247370895E-02 4.050668702E-02
 1.616182566E+00 8.346058726E-01 2.952302806E-02 4.020015150E-02 1.883276552E-02 -1.258332934E-02 4.080444947E-02
 1.609993815E+00 8.321795464E-01 2.946594730E-02 4.050403461E-02 1.895089447E-02 -1.269344240E-02 4.110117629E-02
 1.603805065E+00 8.296852708E-01 2.940825000E-02 4.080628604E-02 1.907124929E-02 -1.280454360E-02 4.139583930E-02
 1.597616315E+00 8.271909952E-01 2.935055085E-02 4.110853747E-02 1.919160224E-02 -1.291564479E-02 4.169049859E-02
 1.591427565E+00 8.246847391E-01 2.928670309E-02 4.141338170E-02 1.931192726E-02 -1.302739792E-02 4.198656976E-02
 1.585238814E+00 8.221781254E-01 2.922270261E-02 4.171828926E-02 1.943225414E-02 -1.313916687E-02 4.228267074E-02
 1.579050064E+00 8.196763992E-01 2.916118503E-02 4.202215001E-02 1.955259033E-02 -1.325067319E-02 4.257820919E-02
 1.572861314E+00 8.171461821E-01 2.910312824E-02 4.232571647E-02 1.967619732E-02 -1.336244121E-02 4.287842661E-02
 1.566672564E+00 8.145707846E-01 2.904355712E-02 4.263105243E-02 1.980310678E-02 -1.347466465E-02 4.318442941E-02
 1.560483813E+00 8.119945526E-01 2.898241580E-02 4.293655977E-02 1.992996782E-02 -1.358644012E-02 4.349048436E-02
 1.554295063E+00 8.094298840E-01 2.892145514E-02 4.323991388E-02 2.005743049E-02 -1.369580626E-02 4.379653931E-02
 1.548106313E+00 8.068651557E-01 2.886049263E-02 4.354326800E-02 2.018489316E-02 -1.380517334E-02 4.410259426E-02
 1.541917562E+00 8.042933941E-01 2.879435010E-02 4.384773970E-02 2.031186409E-02 -1.391435694E-02 4.440850765E-02
 1.535728693E+00 8.016663194E-01 2.872794680E-02 4.413930699E-02 2.043937519E-02 -1.402348001E-02 4.470821097E-02
 1.529539943E+00 7.989947200E-01 2.866414748E-02 4.441898689E-02 2.056762762E-02 -1.413265057E-02 4.500256479E-02
 1.523351192E+00 7.963231206E-01 2.860035002E-02 4.469866678E-02 2.069588006E-02 -1.424182206E-02 4.529691860E-02
 1.517162442E+00 7.936499715E-01 2.853550948E-02 4.497852921E-02 2.082412690E-02 -1.435091067E-02 4.559133202E-02
 1.510973692E+00 7.909709811E-01 2.846680023E-02 4.525908455E-02 2.095235698E-02 -1.445969474E-02 4.588596150E-02
 1.504784942E+00 7.882919908E-01 2.839809284E-02 4.553963616E-02 2.108058706E-02 -1.456847880E-02 4.618058726E-02
 1.498596191E+00 7.855753303E-01 2.833291516E-02 4.582010210E-02 2.120537870E-02 -1.467559766E-02 4.647378251E-02
 1.492407441E+00 7.828267813E-01 2.826874331E-02 4.610052332E-02 2.132755704E-02 -1.478140801E-02 4.676621035E-02
 1.486218691E+00 7.800712585E-01 2.820003405E-02 4.638101161E-02 2.144985273E-02 -1.488715969E-02 4.705954716E-02
 1.480029941E+00 7.773157358E-01 2.813132294E-02 4.666149989E-02 2.157214656E-02 -1.499291137E-02 4.735288024E-02
 1.473841190E+00 7.745563984E-01 2.806313522E-02 4.694292694E-02 2.169450745E-02 -1.509950403E-02 4.764648527E-02
 1.467652440E+00 7.717888355E-01 2.799542621E-02 4.722614586E-02 2.181700990E-02 -1.520767249E-02 4.794069752E-02
 1.461463690E+00 7.689788938E-01 2.792344801E-02 4.750066623E-02 2.193774097E-02 -1.531387679E-02 4.822839051E-02
 1.455274940E+00 7.661429644E-01 2.785168216E-02 4.776782915E-02 2.205691859E-02 -1.541840099E-02 4.851017892E-02
 1.449086189E+00 7.633095384E-01 2.778216638E-02 4.803489149E-02 2.217609622E-02 -1.552288886E-02 4.879176244E-02
 1.442897439E+00 7.604761720E-01 2.771264873E-02 4.830195382E-02 2.229527384E-02 -1.562737674E-02 4.907334223E-02
 1.436708689E+00 7.576354742E-01 2.763681300E-02 4.856929556E-02 2.241444960E-02 -1.573196612E-02 4.935550690E-02
 1.430519938E+00 7.547944188E-01 2.756061405E-02 4.883665591E-02 2.253362350E-02 -1.583655924E-02 4.963770509E-02
 1.424331069E+00 7.519420385E-01 2.749011852E-02 4.909120873E-02 2.265328728E-02 -1.594201103E-02 4.991088435E-02
 1.418142319E+00 7.490796447E-01 2.742463350E-02 4.933451861E-02 2.277337573E-02 -1.604821347E-02 5.017614365E-02
 1.411953568E+00 7.462143898E-01 2.735420875E-02 4.957721755E-02 2.289304882E-02 -1.615493745E-02 5.044131726E-02
 1.405764818E+00 7.433483005E-01 2.728244476E-02 4.981975630E-02 2.301260829E-02 -1.626180299E-02 5.070646480E-02
 1.399576068E+00 7.404822111E-01 2.721067891E-02 5.006229505E-02 2.313216776E-02 -1.636866853E-02 5.097161233E-02
 1.393387318E+00 7.376161218E-01 2.713891491E-02 5.030483007E-02 2.325172722E-02 -1.647553407E-02 5.123676360E-02
 1.387198567E+00 7.347508073E-01 2.705729380E-02 5.053501949E-02 2.336910367E-02 -1.657712087E-02 5.149152502E-02
 1.381009817E+00 7.318530679E-01 2.697096393E-02 5.075665936E-02 2.348434925E-02 -1.667695120E-02 5.173609406E-02
 1.374821067E+00 7.289553285E-01 2.688463405E-02 5.097829923E-02 2.359959483E-02 -1.677677967E-02 5.198065937E-02
 1.368632317E+00 7.260575294E-01 2.679830417E-02 5.119994283E-02 2.371484041E-02 -1.687660813E-02 5.222522467E-02
 1.362443566E+00 7.231562734E-01 2.670944296E-02 5.142032355E-02 2.382999472E-02 -1.697635278E-02 5.246938020E-02
 1.356254816E+00 7.202510834E-01 2.661785670E-02 5.163935572E-02 2.394504845E-02 -1.707600616E-02 5.271309614E-02
 1.350066066E+00 7.173117995E-01 2.652999386E-02 5.184492469E-02 2.405655198E-02 -1.717207767E-02 5.294647813E-02
 1.343877316E+00 7.143203616E-01 2.644781396E-02 5.202992633E-02 2.416262962E-02 -1.726267673E-02 5.316406861E-02
 1.337688565E+00 7.113252878E-01 2.636317722E-02 5.221405998E-02 2.426841296E-02 -1.735297032E-02 5.338110030E-02
 1.331499815E+00 7.083231807E-01 2.627373487E-02 5.239650235E-02 2.437362261E-02 -1.744266599E-02 5.359702930E-02
 1.325311065E+00 7.053210139E-01 2.618429251E-02 5.257894471E-02 2.447883226E-02 -1.753236167E-02 5.381295830E-02
 1.319122314E+00 7.023188472E-01 2.609485202E-02 5.276138335E-02 2.458404191E-02 -1.762205735E-02 5.402888730E-02
 1.312933445E+00 6.992927194E-01 2.600674890E-02 5.292979255E-02 2.468984015E-02 -1.771051064E-02 5.423815176E-02
 1.306744695E+00 6.961515546E-01 2.592527680E-02 5.306624621E-02 2.479640022E-02 -1.780227013E-02 5.442994088E-02
 1.300555944E+00 6.930103898E-01 2.584380470E-02 5.320270360E-02 2.490296029E-02 -1.789403148E-02 5.462173000E-02
 1.294367194E+00 6.898692250E-01 2.576233260E-02 5.333916098E-02 2.500952035E-02 -1.798579097E-02 5.481351912E-02
 1.288178444E+00 6.867273450E-01 2.568033338E-02 5.347543582E-02 2.511600591E-02 -1.807753742E-02 5.500524119E-02
 1.281989694E+00 6.835747361E-01 2.559022978E-02 5.360893160E-02 2.522135898E-02 -1.816907525E-02 5.519587547E-02
 1.275800943E+00 6.804151535E-01 2.550196834E-02 5.373802036E-02 2.532712184E-02 -1.825989038E-02 5.538526922E-02
 1.269612193E+00 6.772161722E-01 2.542417124E-02 5.384209380E-02 2.543521300E-02 -1.834660582E-02 5.556761473E-02
 1.263423443E+00 6.740171909E-01 2.534637228E-02 5.394616351E-02 2.554330602E-02 -1.843332127E-02 5.574996024E-02
 1.257234693E+00 6.708074808E-01 2.526166290E-02 5.405055359E-02 2.565069683E-02 -1.851974428E-02 5.593372136E-02
 1.251045942E+00 6.675968766E-01 2.517640404E-02 5.415496975E-02 2.575802989E-02 -1.860614493E-02 5.611759424E-02
 1.244857192E+00 6.643862724E-01 2.509114519E-02 5.425938219E-02 2.586536296E-02 -1.869254559E-02 5.630146712E-02
 1.238668442E+00 6.611776948E-01 2.500719950E-02 5.436373875E-02 2.597283199E-02 -1.877900213E-02 5.648507178E-02
 1.232479692E+00 6.579768658E-01 2.493949607E-02 5.444030091E-02 2.606718242E-02 -1.884987764E-02 5.665187538E-02
 1.226290941E+00 6.548005342E-01 2.486886829E-02 5.451384932E-02 2.616190165E-02 -1.891705394E-02 5.681981146E-02
 1.220102191E+00 6.516242027E-01 2.479824051E-02 5.458739772E-02 2.625661902E-02 -1.898422837E-02 5.698775128E-02
 1.213913441E+00 6.484478712E-01 2.472761273E-02 5.466094613E-02 2.635133639E-02 -1.905140281E-02 5.715568736E-02
 1.207724690E+00 6.452660561E-01 2.465298772E-02 5.473530665E-02 2.644641511E-02 -1.911821216E-02 5.732447281E-02
 1.201535821E+00 6.420817375E-01 2.457650937E-02 5.481003970E-02 2.654166147E-02 -1.918485016E-02 5.749364942E-02
 1.195347071E+00 6.388888359E-01 2.451132797E-02 5.486741662E-02 2.662093006E-02 -1.923792623E-02 5.763763562E-02
 1.189158320E+00 6.356939077E-01 2.444893681E-02 5.492050573E-02 2.669625171E-02 -1.928765140E-02 5.777540058E-02
 1.182969570E+00 6.324952245E-01 2.438395470E-02 5.497388169E-02 2.677198127E-02 -1.933752559E-02 5.791212991E-02
 1.176780820E+00 6.292945147E-01 2.431750856E-02 5.502741784E-02 2.684794366E-02 -1.938748360E-02 5.804828182E-02
 1.170592070E+00 6.260938048E-01 2.425106242E-02 5.508095771E-02 2.692390606E-02 -1.943743974E-02 5.818443000E-02
 1.164403319E+00 6.228940487E-01 2.418526821E-02 5.513442308E-02 2.699976414E-02 -1.948736049E-02 5.832083896E-02
 1.158214569E+00 6.196585894E-01 2.411965281E-02 5.519177765E-02 2.706719935E-02 -1.953107491E-02 5.843920633E-02
 1.152025819E+00 6.163864136E-01 2.405739762E-02 5.525236949E-02 2.713331580E-02 -1.957579516E-02 5.855298787E-02
 1.145837069E+00 6.131142378E-01 2.399514243E-02 5.531295761E-02 2.719943225E-02 -1.962051727E-02 5.866676942E-02
 1.139648318E+00 6.098420024E-01 2.393288724E-02 5.537354946E-02 2.726554871E-02 -1.966523752E-02 5.878055468E-02
 1.133459568E+00 6.065682173E-01 2.386702970E-02 5.543379486E-02 2.733263560E-02 -1.971002482E-02 5.889359862E-02
 1.127270818E+00 6.032958031E-01 2.380231954E-02 5.548968539E-02 2.739752457E-02 -1.975335926E-02 5.899837613E-02
 1.121082067E+00 6.000270247E-01 2.374140546E-02 5.553573743E-02 2.745706961E-02 -1.979334652E-02 5.908449739E-02
 1.114893317E+00 5.967580676E-01 2.367952280E-02 5.558170751E-02 2.751661092E-02 -1.983320527E-02 5.917034298E-02
 1.108704567E+00 5.934881568E-01 2.361214720E-02 5.562719330E-02 2.757614292E-02 -1.987233758E-02 5.925460905E-02
 1.102515817E+00 5.902183652E-01 2.354519628E-02 5.567272007E-02 2.763567679E-02 -1.991152391E-02 5.933899805E-02
 1.096327066E+00 5.869488716E-01 2.348021790E-02 5.571841449E-02 2.769521251E-02 -1.995097287E-02 5.942394957E-02
 1.090138197E+00 5.837305188E-01 2.342613786E-02 5.573222414E-02 2.774942294E-02 -1.998425089E-02 5.948096886E-02
 1.083949447E+00 5.805522799E-01 2.336926758E-02 5.574041978E-02 2.780323103E-02 -2.001524344E-02 5.953520909E-02
 1.077760696E+00 5.774134994E-01 2.331237867E-02 5.574666709E-02 2.785770781E-02 -2.004477195E-02 5.959057808E-02
 1.071571946E+00 5.742747188E-01 2.325548977E-02 5.575291067E-02 2.791218460E-02 -2.007430047E-02 5.964595079E-02
 1.065383196E+00 5.711365938E-01 2.319082431E-02 5.575708672E-02 2.796621621E-02 -2.010273188E-02 5.969904363E-02
 1.059194446E+00 5.680429935E-01 2.313996851E-02 5.573035404E-02 2.801940218E-02 -2.012133785E-02 5.973362923E-02
 1.053005695E+00 5.649639964E-01 2.309392020E-02 5.569351837E-02 2.807232738E-02 -2.013674751E-02 5.976220593E-02
 1.046816945E+00 5.618843436E-01 2.304512821E-02 5.565488711E-02 2.812509425E-02 -2.015239745E-02 5.978987738E-02
 1.040628195E+00 5.588042736E-01 2.299455181E-02 5.561508983E-02 2.817776054E-02 -2.016820386E-02 5.981695652E-02
 1.034439445E+00 5.557243228E-01 2.294434607E-02 5.557553470E-02 2.823044546E-02 -2.018397860E-02 5.984415859E-02
 1.028250694E+00 5.526763201E-01 2.290527709E-02 5.550827831E-02 2.828353457E-02 -2.018900216E-02 5.985677615E-02
 1.022061944E+00 5.496352911E-01 2.286131307E-02 5.543220416E-02 2.833549678E-02 -2.019033395E-02 5.986434966E-02
 1.015873194E+00 5.465838313E-01 2.281748690E-02 5.535618961E-02 2.838731557E-02 -2.019201964E-02 5.987125263E-02
 1.009684443E+00 5.434456468E-01 2.277818136E-02 5.528059974E-02 2.843842097E-02 -2.019674145E-02 5.987266079E-02
 1.003495693E+00 5.403039455E-01 2.273496427E-02 5.520408228E-02 2.848870493E-02 -2.020144835E-02 5.987322703E-02
 9.973068833E-01 5.371780992E-01 2.270676196E-02 5.510712415E-02 2.853447013E-02 -2.020026557E-02 5.986046791E-02
 9.911181331E-01 5.340548158E-01 2.268144488E-02 5.500798300E-02 2.858018689E-02 -2.019865997E-02 5.984646827E-02
 9.849293828E-01 5.309315920E-01 2.265614830E-02 5.490883440E-02 2.862590738E-02 -2.019705810E-02 5.983246863E-02
 9.787406325E-01 5.278031826E-01 2.262405679E-02 5.481165648E-02 2.866990864E-02 -2.019478008E-02 5.981885642E-02
 9.725518823E-01 5.246813893E-01 2.259533107E-02 5.471161380E-02 2.871219255E-02 -2.019120753E-02 5.980221927E-02
 9.663631320E-01 5.215808749E-01 2.257733792E-02 5.460231379E-02 2.874887921E-02 -2.018342726E-02 5.977577344E-02
 9.601743817E-01 5.184791088E-01 2.255054191E-02 5.449315533E-02 2.878324501E-02 -2.017438971E-02 5.974691361E-02
 9.539855719E-01 5.153772831E-01 2.252374589E-02 5.438399687E-02 2.881760895E-02 -2.016535029E-02 5.971805379E-02
 9.477968216E-01 5.122811794E-01 2.249862812E-02 5.427488312E-02 2.885223366E-02 -2.015632950E-02 5.969000980E-02
 9.416080713E-01 5.092749000E-01 2.249618992E-02 5.415912718E-02 2.888229303E-02 -2.014231682E-02 5.965961516E-02
 9.354193211E-01 5.062823296E-01 2.249821089E-02 5.403999239E-02 2.891005203E-02 -2.012628689E-02 5.962533131E-02
 9.292305708E-01 5.032898188E-01 2.250023000E-02 5.392085761E-02 2.893780917E-02 -2.011025511E-02 5.959105119E-02
 9.230418205E-01 5.002962351E-01 2.249831706E-02 5.380230770E-02 2.896472812E-02 -2.009447291E-02 5.955583602E-02
 9.168530703E-01 4.973235726E-01 2.249945141E-02 5.367355794E-02 2.898631431E-02 -2.007425390E-02 5.951186270E-02
 9.106643200E-01 4.943816066E-01 2.250682563E-02 5.352982134E-02 2.900061011E-02 -2.004751749E-02 5.945569277E-02
 9.044755697E-01 4.914395511E-01 2.251315676E-02 5.338554457E-02 2.901591919E-02 -2.002145723E-02 5.940054357E-02
 8.982867599E-01 4.884974360E-01 2.251934633E-02 5.324119329E-02 2.903136797E-02 -1.999548823E-02 5.934553221E-02
 8.920980096E-01 4.855598807E-01 2.252782695E-02 5.309345946E-02 2.904421277E-02 -1.996823587E-02 5.928609148E-02
 8.859092593E-01 4.826350510E-01 2.254101261E-02 5.293548480E-02 2.905047871E-02 -1.993732154E-02 5.921537057E-02
 8.797205091E-01 4.797248244E-01 2.253691107E-02 5.277797580E-02 2.905820310E-02 -1.989998296E-02 5.914510041E-02
 8.735317588E-01 4.768267572E-01 2.251891419E-02 5.262070149E-02 2.906706743E-02 -1.985750347E-02 5.907494947E-02
 8.673430085E-01 4.739310741E-01 2.249870636E-02 5.246340111E-02 2.907449938E-02 -1.981231198E-02 5.900336429E-02
 8.611542583E-01 4.710457325E-01 2.248276956E-02 5.230290443E-02 2.907552384E-02 -1.976119913E-02 5.892269686E-02
 8.549655080E-01 4.681582451E-01 2.246677503E-02 5.214317888E-02 2.907575294E-02 -1.970986277E-02 5.884183571E-02
 8.487767577E-01 4.652769864E-01 2.245094627E-02 5.198118463E-02 2.907832339E-02 -1.965918578E-02 5.876154825E-02
 8.425879478E-01 4.623952806E-01 2.242613025E-02 5.182335153E-02 2.907489426E-02 -1.960427314E-02 5.867644027E-02
 8.363991976E-01 4.595172107E-01 2.239113115E-02 5.166820064E-02 2.906559408E-02 -1.954524405E-02 5.858545378E-02
 8.302104473E-01 4.566453993E-01 2.235631831E-02 5.150986835E-02 2.905783430E-02 -1.948735304E-02 5.849393085E-02
 8.240216970E-01 4.537736177E-01 2.232150361E-02 5.135153607E-02 2.905007638E-02 -1.942946203E-02 5.840241164E-02
 8.178329468E-01 4.508816302E-01 2.230568789E-02 5.119580030E-02 2.903247252E-02 -1.937245019E-02 5.829482526E-02
 8.116441965E-01 4.479634762E-01 2.230992541E-02 5.103934184E-02 2.901004441E-02 -1.932094991E-02 5.817783624E-02
 8.054554462E-01 4.450460374E-01 2.231445350E-02 5.088238418E-02 2.898777463E-02 -1.926961727E-02 5.806054175E-02
 7.992666960E-01 4.421373308E-01 2.232066542E-02 5.071891099E-02 2.896551043E-02 -1.921737567E-02 5.793778226E-02
 7.930779457E-01 4.392390847E-01 2.232561260E-02 5.054684728E-02 2.893982828E-02 -1.915887371E-02 5.780539662E-02
 7.868891358E-01 4.363402128E-01 2.232952975E-02 5.037404597E-02 2.891361713E-02 -1.910111867E-02 5.767135322E-02
 7.807003856E-01 4.334410131E-01 2.233292721E-02 5.020086840E-02 2.888714150E-02 -1.904373802E-02 5.753647536E-02
 7.745116353E-01 4.305744767E-01 2.234663628E-02 5.001301691E-02 2.885769680E-02 -1.897873543E-02 5.739483237E-02
 7.683228850E-01 4.277085662E-01 2.235406451E-02 4.982318357E-02 2.882522531E-02 -1.891277172E-02 5.724943802E-02
 7.621341348E-01 4.248426557E-01 2.236149460E-02 4.963335022E-02 2.879275195E-02 -1.884680986E-02 5.710404366E-02
 7.559453845E-01 4.220328033E-01 2.234810591E-02 4.944190010E-02 2.876437642E-02 -1.876557805E-02 5.697128177E-02
 7.497566342E-01 4.192442000E-01 2.233812213E-02 4.924629629E-02 2.873589285E-02 -1.867978461E-02 5.683856085E-02
 7.435678840E-01 4.164541066E-01 2.232534997E-02 4.905099794E-02 2.870665863E-02 -1.859405637E-02 5.670521036E-02
 7.373790741E-01 4.136648476E-01 2.230858244E-02 4.885452986E-02 2.867399342E-02 -1.850598492E-02 5.656852573E-02
 7.311903238E-01 4.108845294E-01 2.229914069E-02 4.865439981E-02 2.863913774E-02 -1.841342822E-02 5.642920360E-02
 7.250015736E-01 4.081019759E-01 2.228545770E-02 4.845435172E-02 2.860365435E-02 -1.832070760E-02 5.628870055E-02
 7.188128233E-01 4.053230584E-01 2.227300033E-02 4.825470969E-02 2.856606431E-02 -1.822559908E-02 5.614807457E-02
 7.126240730E-01 4.025521576E-01 2.225973457E-02 4.805432260E-02 2.852401696E-02 -1.812481694E-02 5.600584671E-02
 7.064353228E-01 3.997814953E-01 2.224550769E-02 4.785300419E-02 2.848244272E-02 -1.802410185E-02 5.586320534E-02
 7.002465725E-01 3.969859779E-01 2.225988172E-02 4.764944315E-02 2.843411639E-02 -1.792454347E-02 5.570901185E-02
 6.940578222E-01 3.941895068E-01 2.228849381E-02 4.744755477E-02 2.837830223E-02 -1.782051846E-02 5.554962158E-02
 6.878690720E-01 3.913932741E-01 2.231648378E-02 4.724474251E-02 2.832262963E-02 -1.771661080E-02 5.538976938E-02
 6.816802621E-01 3.886145949E-01 2.234317549E-02 4.704101756E-02 2.826366201E-02 -1.760854013E-02 5.522746220E-02
 6.754915118E-01 3.858517110E-01 2.236968838E-02 4.683848470E-02 2.820147574E-02 -1.749642007E-02 5.506391451E-02
 6.693027616E-01 3.830888569E-01 2.239495330E-02 4.663548619E-02 2.813978493E-02 -1.738457382E-02 5.490019172E-02
 6.631140113E-01 3.803672493E-01 2.242565155E-02 4.642550275E-02 2.807021514E-02 -1.726779155E-02 5.472979322E-02
 6.569252610E-01 3.776578009E-01 2.245585434E-02 4.621408880E-02 2.800071239E-02 -1.715049520E-02 5.455853418E-02
 6.507365108E-01 3.749552071E-01 2.248570323E-02 4.600047693E-02 2.792941406E-02 -1.703234389E-02 5.438543856E-02
 6.445477605E-01 3.723713160E-01 2.247784659E-02 4.578227550E-02 2.785787918E-02 -1.690252498E-02 5.422351509E-02
 6.383590102E-01 3.697908223E-01 2.246790379E-02 4.556483030E-02 2.778715268E-02 -1.677260362E-02 5.406289175E-02
 6.321702600E-01 3.672378957E-01 2.245714515E-02 4.534266144E-02 2.771146968E-02 -1.664133929E-02 5.389604345E-02
 6.259814501E-01 3.646985292E-01 2.244774811E-02 4.511673748E-02 2.763175219E-02 -1.650881208E-02 5.372455716E-02
 6.197926998E-01 3.621650040E-01 2.243579552E-02 4.488863051E-02 2.755183727E-02 -1.637532189E-02 5.355096608E-02
 6.136039495E-01 3.596492708E-01 2.242007665E-02 4.465062544E-02 2.746729553E-02 -1.623786613E-02 5.336644128E-02
 6.074151993E-01 3.571355939E-01 2.240396477E-02 4.441260174E-02 2.738422342E-02 -1.610105857E-02 5.318278074E-02
 6.012264490E-01 3.546425998E-01 2.238435671E-02 4.416798428E-02 2.729242295E-02 -1.596049406E-02 5.298659950E-02
 5.950376987E-01 3.520733416E-01 2.239665017E-02 4.391323775E-02 2.719228342E-02 -1.582432352E-02 5.276767537E-02
 5.888489485E-01 3.494872153E-01 2.241388336E-02 4.364894331E-02 2.708644979E-02 -1.568442211E-02 5.253449827E-02
 5.826601982E-01 3.469031155E-01 2.242699452E-02 4.338302091E-02 2.697796561E-02 -1.554144919E-02 5.229816586E-02
 5.764714479E-01 3.443433046E-01 2.244183607E-02 4.311319068E-02 2.686600573E-02 -1.539815124E-02 5.205750838E-02
 5.702826381E-01 3.418006897E-01 2.245639265E-02 4.284181818E-02 2.674929611E-02 -1.525343955E-02 5.181305483E-02
 5.640938878E-01 3.392592669E-01 2.246654779E-02 4.256853461E-02 2.662969567E-02 -1.510416064E-02 5.156737939E-02
 5.579051375E-01 3.367266655E-01 2.247301675E-02 4.229387641E-02 2.650903165E-02 -1.494912151E-02 5.132075399E-02
 5.517163873E-01 3.342046440E-01 2.247724868E-02 4.202483594E-02 2.638780884E-02 -1.479412615E-02 5.108061060E-02
