%%################################################################################
%
% Institution : Professur fuer Stroemungsmechanik (PfS), 
%               Helmut-Schmidt-Universitaet Hamburg (HSU)                
%
% Author      : Michael Breuer 
%
% E-Mail      : breuer@hsu-hh.de (++49 (0)40 - 6541  / 2724)
%
% Test Case   : 2D Periodic Hill Case
%
% Code        : LESOCC (Large-Eddy Simulation On Curvilinear Coordinates)
%                 3-D finite volume,
%                 Curvilinear body-fitted coordinate system,
%                 Non-staggered (cell-centered) grid arrangement,
%                 Block-structured grids 
%                 Spatial discretization:  central, second-order accurate
%                 Temporal discretization: Predictor-corrector scheme based on 
%                                          low-storage Runge-Kutta scheme, 
%                                          second-order accurate
% 
% Case        : 4   (Re = 2800, DNS) 
%
% Please refer to               
%
%          Breuer, M., Peller, N., Rapp, Ch., Manhart, M.:
%          Flow over Periodic Hills - Numerical and Experimental Study in
%          a Wide Range of Reynolds Numbers, 
%          Int. J. Computers and Fluids, vol. 38(2), pp. 433-457, (2009).
%          DOI information:  http://dx.doi.org/10.1016/j.compfluid.2008.05.002
%
%          for further details. 
%
%%#################################################################################
%
%   y/h          U/Ubulk          V/Ubulk         uu/Ubulk^2       vv/Ubulk^2      uv/Ubulk^2      k/Ubulk^2  
%
 2.174309492E+00 1.094133854E+00 4.431065917E-02 2.013944089E-02 1.333563495E-02 -6.497780792E-03 2.336380817E-02
 2.169945478E+00 1.093493462E+00 4.451612756E-02 2.027307451E-02 1.342600677E-02 -6.563187577E-03 2.351997234E-02
 2.165581465E+00 1.092856526E+00 4.472554103E-02 2.040846646E-02 1.351547055E-02 -6.628359202E-03 2.367678471E-02
 2.161217451E+00 1.092217207E+00 4.493568838E-02 2.054431662E-02 1.360616460E-02 -6.694652140E-03 2.383434214E-02
 2.156853199E+00 1.091575503E+00 4.514644295E-02 2.068057470E-02 1.369800977E-02 -6.761983968E-03 2.399258502E-02
 2.152489185E+00 1.090930462E+00 4.535240307E-02 2.081587911E-02 1.379063353E-02 -6.829444785E-03 2.415061370E-02
 2.148125172E+00 1.090288877E+00 4.556313902E-02 2.095213346E-02 1.388248149E-02 -6.896777079E-03 2.430885471E-02
 2.143761158E+00 1.089628100E+00 4.577328637E-02 2.108730748E-02 1.397517789E-02 -6.963772234E-03 2.446774393E-02
 2.139396906E+00 1.088947892E+00 4.598273337E-02 2.122136764E-02 1.406875253E-02 -7.030435838E-03 2.462728322E-02
 2.135032892E+00 1.088265777E+00 4.618813843E-02 2.135444991E-02 1.416338049E-02 -7.097446825E-03 2.478681505E-02
 2.130668879E+00 1.087585568E+00 4.639739171E-02 2.148846351E-02 1.425700542E-02 -7.164126728E-03 2.494635247E-02
 2.126304865E+00 1.086908698E+00 4.660882056E-02 2.162283845E-02 1.435212046E-02 -7.231585681E-03 2.510698326E-02
 2.121940613E+00 1.086235404E+00 4.682235420E-02 2.175752260E-02 1.444895100E-02 -7.299917750E-03 2.526879869E-02
 2.117576599E+00 1.085561633E+00 4.703170806E-02 2.188991196E-02 1.454723720E-02 -7.368092891E-03 2.542996965E-02
 2.113212585E+00 1.084888220E+00 4.724483937E-02 2.202437632E-02 1.464420650E-02 -7.436410058E-03 2.559172362E-02
 2.108848572E+00 1.084202528E+00 4.745827988E-02 2.215678990E-02 1.474218629E-02 -7.503741886E-03 2.575388737E-02
 2.104484320E+00 1.083501816E+00 4.767155647E-02 2.228641696E-02 1.484158263E-02 -7.569857873E-03 2.591646835E-02
 2.100120306E+00 1.082803249E+00 4.788094759E-02 2.241419256E-02 1.494225115E-02 -7.636014372E-03 2.607881464E-02
 2.095756292E+00 1.082102895E+00 4.809365422E-02 2.254354768E-02 1.504183467E-02 -7.702136412E-03 2.624136209E-02
 2.091392279E+00 1.081404567E+00 4.830877483E-02 2.267400362E-02 1.514264848E-02 -7.769349962E-03 2.640593238E-02
 2.087028027E+00 1.080709457E+00 4.852634296E-02 2.280557342E-02 1.524537615E-02 -7.838041522E-03 2.657318488E-02
 2.082664013E+00 1.080009341E+00 4.873799160E-02 2.293677814E-02 1.534877624E-02 -7.906693034E-03 2.674112469E-02
 2.078299999E+00 1.079313159E+00 4.895436019E-02 2.306827344E-02 1.545163989E-02 -7.975377142E-03 2.690851502E-02
 2.073935986E+00 1.078604817E+00 4.916957021E-02 2.319954708E-02 1.555464230E-02 -8.043763228E-03 2.707702853E-02
 2.069571733E+00 1.077876449E+00 4.938123375E-02 2.333036810E-02 1.565805636E-02 -8.111688308E-03 2.724745311E-02
 2.065207720E+00 1.077146649E+00 4.958828539E-02 2.346132137E-02 1.576204412E-02 -8.180004545E-03 2.741836011E-02
 2.060843706E+00 1.076417804E+00 4.979874566E-02 2.359217592E-02 1.586560905E-02 -8.248031139E-03 2.758891135E-02
 2.056479692E+00 1.075691223E+00 5.001308396E-02 2.372342907E-02 1.597067900E-02 -8.316578344E-03 2.776058577E-02
 2.052115440E+00 1.074967861E+00 5.023213103E-02 2.385542355E-02 1.607860252E-02 -8.386196569E-03 2.793441713E-02
 2.047751427E+00 1.074246049E+00 5.044565350E-02 2.398625016E-02 1.618709788E-02 -8.455207571E-03 2.810790762E-02
 2.043387413E+00 1.073523164E+00 5.066293105E-02 2.411787026E-02 1.629520394E-02 -8.524631150E-03 2.828162909E-02
 2.039023399E+00 1.072796226E+00 5.087982118E-02 2.424872108E-02 1.640337706E-02 -8.593847975E-03 2.845552377E-02
 2.034659147E+00 1.072062135E+00 5.109253898E-02 2.437731996E-02 1.651203446E-02 -8.662282489E-03 2.862955257E-02
 2.030295134E+00 1.071330905E+00 5.130117014E-02 2.450612746E-02 1.662090607E-02 -8.730568923E-03 2.880325727E-02
 2.025931120E+00 1.070597887E+00 5.151232332E-02 2.463480644E-02 1.672964543E-02 -8.798945695E-03 2.897716314E-02
 2.021567106E+00 1.069862485E+00 5.172762275E-02 2.476230636E-02 1.683824323E-02 -8.866935968E-03 2.914960496E-02
 2.017202854E+00 1.069123983E+00 5.194844306E-02 2.488734387E-02 1.694668829E-02 -8.933809586E-03 2.931838296E-02
 2.012838840E+00 1.068387866E+00 5.216285586E-02 2.501352318E-02 1.705508307E-02 -8.999818005E-03 2.948746085E-02
 2.008474827E+00 1.067649841E+00 5.238254368E-02 2.513876185E-02 1.716352068E-02 -9.066538885E-03 2.965629101E-02
 2.004110813E+00 1.066906810E+00 5.260064825E-02 2.526552975E-02 1.727508381E-02 -9.133985266E-03 2.982835285E-02
 1.999746680E+00 1.066162586E+00 5.281535909E-02 2.539281175E-02 1.738891378E-02 -9.202050976E-03 3.000203148E-02
 1.995382547E+00 1.065419793E+00 5.302927643E-02 2.551945858E-02 1.750271954E-02 -9.270307608E-03 3.017508052E-02
 1.991018534E+00 1.064674258E+00 5.324561894E-02 2.564758994E-02 1.761675067E-02 -9.338004515E-03 3.034978732E-02
 1.986654401E+00 1.063934088E+00 5.346835032E-02 2.577631734E-02 1.773250103E-02 -9.404400364E-03 3.052690625E-02
 1.982290387E+00 1.063195467E+00 5.368458107E-02 2.590255812E-02 1.784801297E-02 -9.470244870E-03 3.070240095E-02
 1.977926254E+00 1.062456012E+00 5.390417203E-02 2.603008412E-02 1.796364784E-02 -9.536374360E-03 3.087873571E-02
 1.973562241E+00 1.061710477E+00 5.412467942E-02 2.615789324E-02 1.807983592E-02 -9.602427483E-03 3.105571307E-02
 1.969198108E+00 1.060959220E+00 5.434145033E-02 2.628422529E-02 1.819645241E-02 -9.668291546E-03 3.123216704E-02
 1.964834094E+00 1.060209036E+00 5.455592275E-02 2.640972286E-02 1.831293851E-02 -9.734484367E-03 3.140792623E-02
 1.960469961E+00 1.059457541E+00 5.477311835E-02 2.653620765E-02 1.842958108E-02 -9.800287895E-03 3.158450499E-02
 1.956105947E+00 1.058702230E+00 5.499661714E-02 2.666136809E-02 1.854649931E-02 -9.865197353E-03 3.175962344E-02
 1.951741815E+00 1.057948232E+00 5.521877855E-02 2.678439580E-02 1.866339706E-02 -9.929473512E-03 3.193293512E-02
 1.947377801E+00 1.057195902E+00 5.543864518E-02 2.690651454E-02 1.878022403E-02 -9.993555956E-03 3.210557252E-02
 1.943013668E+00 1.056439757E+00 5.566354841E-02 2.703063190E-02 1.889720932E-02 -1.005806308E-02 3.227970004E-02
 1.938649654E+00 1.055675387E+00 5.588718504E-02 2.714904211E-02 1.901543513E-02 -1.012120768E-02 3.245058283E-02
 1.934285522E+00 1.054910779E+00 5.610730872E-02 2.726401947E-02 1.913399808E-02 -1.018380467E-02 3.261950240E-02
 1.929921508E+00 1.054146767E+00 5.632638931E-02 2.737828344E-02 1.925258152E-02 -1.024632435E-02 3.278801963E-02
 1.925557375E+00 1.053380966E+00 5.654885247E-02 2.749485523E-02 1.937109604E-02 -1.030909549E-02 3.295784444E-02
 1.921193361E+00 1.052607775E+00 5.677707493E-02 2.760576271E-02 1.948954351E-02 -1.037160214E-02 3.312519193E-02
 1.916829228E+00 1.051834702E+00 5.700150132E-02 2.771399729E-02 1.960769854E-02 -1.043345965E-02 3.329136595E-02
 1.912465215E+00 1.051062226E+00 5.722443759E-02 2.782184258E-02 1.972576976E-02 -1.049514208E-02 3.345737234E-02
 1.908101082E+00 1.050288081E+00 5.745188519E-02 2.793086320E-02 1.984409615E-02 -1.055735257E-02 3.362388536E-02
 1.903737068E+00 1.049503565E+00 5.767913908E-02 2.803614177E-02 1.996301487E-02 -1.061870996E-02 3.379030153E-02
 1.899372935E+00 1.048715472E+00 5.790106580E-02 2.813974209E-02 2.008175105E-02 -1.067922730E-02 3.395643458E-02
 1.895008922E+00 1.047927618E+00 5.812105909E-02 2.824334987E-02 2.020032704E-02 -1.073956676E-02 3.412250057E-02
 1.890644789E+00 1.047139406E+00 5.834415182E-02 2.834694460E-02 2.031916007E-02 -1.080019027E-02 3.428867832E-02
 1.886280775E+00 1.046350241E+00 5.857281759E-02 2.844877355E-02 2.043819241E-02 -1.086088363E-02 3.445466235E-02
 1.881916642E+00 1.045562983E+00 5.879959464E-02 2.854868025E-02 2.055691928E-02 -1.092079841E-02 3.462003171E-02
 1.877552629E+00 1.044777632E+00 5.902312323E-02 2.864831872E-02 2.067545056E-02 -1.098024752E-02 3.478512168E-02
 1.873188496E+00 1.043991446E+00 5.924801901E-02 2.874807082E-02 2.079406381E-02 -1.103989314E-02 3.495032713E-02
 1.868824482E+00 1.043202281E+00 5.947850272E-02 2.884635888E-02 2.091342956E-02 -1.109982003E-02 3.511568159E-02
 1.864460349E+00 1.042415142E+00 5.970623717E-02 2.893883362E-02 2.103388868E-02 -1.115789637E-02 3.527970985E-02
 1.860096335E+00 1.041629791E+00 5.992956832E-02 2.903022990E-02 2.115432173E-02 -1.121524163E-02 3.544298559E-02
 1.855732203E+00 1.040844440E+00 6.015290320E-02 2.912162431E-02 2.127475478E-02 -1.127258781E-02 3.560626507E-02
 1.851368189E+00 1.040056825E+00 6.038174406E-02 2.921437286E-02 2.139521949E-02 -1.133084763E-02 3.577048331E-02
 1.847004056E+00 1.039265752E+00 6.061584875E-02 2.929937467E-02 2.151714265E-02 -1.138764061E-02 3.593285754E-02
 1.842640042E+00 1.038476110E+00 6.084296852E-02 2.938275039E-02 2.163895033E-02 -1.144326571E-02 3.609395772E-02
 1.838275909E+00 1.037686586E+00 6.107008830E-02 2.946612798E-02 2.176075988E-02 -1.149889175E-02 3.625506163E-02
 1.833911777E+00 1.036896229E+00 6.130065769E-02 2.955014631E-02 2.188264951E-02 -1.155505143E-02 3.641674295E-02
 1.829547763E+00 1.036095619E+00 6.153547019E-02 2.962994762E-02 2.200583555E-02 -1.161017921E-02 3.657767922E-02
 1.825183630E+00 1.035290003E+00 6.176344305E-02 2.970603481E-02 2.212948538E-02 -1.166347228E-02 3.673689067E-02
 1.820819616E+00 1.034484386E+00 6.198991835E-02 2.978195064E-02 2.225308307E-02 -1.171658095E-02 3.689591587E-02
 1.816455483E+00 1.033678889E+00 6.221669167E-02 2.985790186E-02 2.237669006E-02 -1.176972687E-02 3.705497459E-02
 1.812091470E+00 1.032868505E+00 6.245219707E-02 2.993377112E-02 2.250090800E-02 -1.182331424E-02 3.721466660E-02
 1.807727337E+00 1.032046914E+00 6.268492341E-02 3.000679240E-02 2.262570150E-02 -1.187514886E-02 3.737284243E-02
 1.803363323E+00 1.031225443E+00 6.291325390E-02 3.007947095E-02 2.275025286E-02 -1.192661189E-02 3.753051907E-02
 1.798999190E+00 1.030403852E+00 6.314158440E-02 3.015214764E-02 2.287480421E-02 -1.197807584E-02 3.768819571E-02
 1.794635177E+00 1.029582262E+00 6.337580085E-02 3.022528440E-02 2.299967781E-02 -1.203003619E-02 3.784654289E-02
 1.790271044E+00 1.028743744E+00 6.361037493E-02 3.029488958E-02 2.312502079E-02 -1.208048593E-02 3.800231218E-02
 1.785907030E+00 1.027904749E+00 6.383790821E-02 3.036348708E-02 2.325003967E-02 -1.213027909E-02 3.815698624E-02
 1.781542897E+00 1.027065754E+00 6.406543404E-02 3.043208458E-02 2.337506041E-02 -1.218007319E-02 3.831166029E-02
 1.777178884E+00 1.026226640E+00 6.429539621E-02 3.050096147E-02 2.350019850E-02 -1.223006193E-02 3.846665844E-02
 1.772814751E+00 1.025384784E+00 6.453371048E-02 3.056944348E-02 2.362619154E-02 -1.227970608E-02 3.862123564E-02
 1.768450737E+00 1.024545670E+00 6.476406008E-02 3.063562699E-02 2.375254221E-02 -1.232739072E-02 3.877386823E-02
 1.764086604E+00 1.023706555E+00 6.499440968E-02 3.070181049E-02 2.387889288E-02 -1.237507537E-02 3.892650083E-02
 1.759722590E+00 1.022867441E+00 6.522475928E-02 3.076799400E-02 2.400524355E-02 -1.242276002E-02 3.907913342E-02
 1.755358458E+00 1.022025347E+00 6.546423584E-02 3.083445504E-02 2.413210087E-02 -1.247087866E-02 3.923173249E-02
 1.750994444E+00 1.021188498E+00 6.569768488E-02 3.089742735E-02 2.425996028E-02 -1.251596212E-02 3.938149661E-02
 1.746630311E+00 1.020352364E+00 6.592975557E-02 3.096012957E-02 2.438783273E-02 -1.256076433E-02 3.953107819E-02
 1.742266297E+00 1.019516230E+00 6.616181880E-02 3.102283180E-02 2.451570518E-02 -1.260556653E-02 3.968065977E-02
 1.737902164E+00 1.018679976E+00 6.640084088E-02 3.108578548E-02 2.464383282E-02 -1.265111566E-02 3.983021900E-02
 1.733538151E+00 1.017863035E+00 6.663991511E-02 3.114345297E-02 2.477340400E-02 -1.269363705E-02 3.997568786E-02
 1.729174018E+00 1.017048717E+00 6.687659025E-02 3.120038286E-02 2.490304038E-02 -1.273556519E-02 4.012075439E-02
 1.724810004E+00 1.016234398E+00 6.711327285E-02 3.125731274E-02 2.503267862E-02 -1.277749427E-02 4.026582465E-02
 1.720445871E+00 1.015417337E+00 6.735499203E-02 3.131451085E-02 2.516249754E-02 -1.282002311E-02 4.041110352E-02
 1.716081858E+00 1.014624238E+00 6.760111451E-02 3.135982156E-02 2.529557049E-02 -1.285717264E-02 4.055070877E-02
 1.711717725E+00 1.013834596E+00 6.784468889E-02 3.140395135E-02 2.542883530E-02 -1.289357804E-02 4.068972543E-02
 1.707353711E+00 1.013045073E+00 6.808826327E-02 3.144808114E-02 2.556209825E-02 -1.292998251E-02 4.082874581E-02
 1.702989578E+00 1.012253284E+00 6.833616644E-02 3.149276227E-02 2.569538169E-02 -1.296705473E-02 4.096802697E-02
 1.698625565E+00 1.011489511E+00 6.858748198E-02 3.152637184E-02 2.583101951E-02 -1.300018653E-02 4.110116139E-02
 1.694261432E+00 1.010727763E+00 6.883646548E-02 3.155922145E-02 2.596664801E-02 -1.303284802E-02 4.123375937E-02
 1.689897418E+00 1.009966135E+00 6.908544898E-02 3.159207478E-02 2.610227838E-02 -1.306551043E-02 4.136635736E-02
 1.685533285E+00 1.009203553E+00 6.933998317E-02 3.162455931E-02 2.623804659E-02 -1.309837122E-02 4.149872437E-02
 1.681169271E+00 1.008458257E+00 6.959083676E-02 3.164992481E-02 2.637375519E-02 -1.312757563E-02 4.162549600E-02
 1.676805139E+00 1.007713318E+00 6.984126568E-02 3.167522326E-02 2.650944330E-02 -1.315671112E-02 4.175219685E-02
 1.672441125E+00 1.006968379E+00 7.009169459E-02 3.170052543E-02 2.664513141E-02 -1.318584569E-02 4.187889770E-02
 1.668076992E+00 1.006233811E+00 7.034832984E-02 3.172400594E-02 2.678136528E-02 -1.321402472E-02 4.200418666E-02
 1.663712978E+00 1.005518675E+00 7.060209662E-02 3.174404055E-02 2.691772953E-02 -1.323942468E-02 4.212636501E-02
 1.659348845E+00 1.004803538E+00 7.085586339E-02 3.176407889E-02 2.705409378E-02 -1.326482464E-02 4.224853963E-02
 1.654984832E+00 1.004088402E+00 7.110962272E-02 3.178411350E-02 2.719045803E-02 -1.329022460E-02 4.237071425E-02
 1.650620699E+00 1.003391266E+00 7.136919349E-02 3.179841116E-02 2.732700855E-02 -1.331215445E-02 4.248900712E-02
 1.646256685E+00 1.002700210E+00 7.162573189E-02 3.181129694E-02 2.746333927E-02 -1.333284657E-02 4.260612279E-02
 1.641892552E+00 1.002009153E+00 7.188227773E-02 3.182417899E-02 2.759966813E-02 -1.335353963E-02 4.272323474E-02
 1.637528539E+00 1.001326799E+00 7.214134932E-02 3.183563054E-02 2.773608826E-02 -1.337328926E-02 4.283887520E-02
 1.633164406E+00 1.000661373E+00 7.239897549E-02 3.184439242E-02 2.787226252E-02 -1.339078601E-02 4.295161739E-02
 1.628800392E+00 9.999959469E-01 7.265660167E-02 3.185315430E-02 2.800843492E-02 -1.340828277E-02 4.306435958E-02
 1.624436259E+00 9.993315339E-01 7.291502506E-02 3.186155856E-02 2.814458124E-02 -1.342550199E-02 4.317674041E-02
 1.620072246E+00 9.986841083E-01 7.317314297E-02 3.186540678E-02 2.827976830E-02 -1.343834307E-02 4.328420013E-02
 1.615708113E+00 9.980362058E-01 7.343021780E-02 3.186929226E-02 2.841478959E-02 -1.345107611E-02 4.339158908E-02
 1.611344099E+00 9.973872900E-01 7.368486375E-02 3.187325969E-02 2.854942344E-02 -1.346356049E-02 4.349882901E-02
 1.606979966E+00 9.967623949E-01 7.393977046E-02 3.187390417E-02 2.868321352E-02 -1.347274426E-02 4.360176995E-02
 1.602615952E+00 9.961395264E-01 7.419531047E-02 3.187426552E-02 2.881698869E-02 -1.348173153E-02 4.370446131E-02
 1.598251820E+00 9.955165386E-01 7.445073873E-02 3.187463805E-02 2.895075455E-02 -1.349071227E-02 4.380714148E-02
 1.593887806E+00 9.949088693E-01 7.470487058E-02 3.186983988E-02 2.908245847E-02 -1.349469367E-02 4.390462488E-02
 1.589523673E+00 9.943030477E-01 7.496067137E-02 3.186468408E-02 2.921418287E-02 -1.349851117E-02 4.400197417E-02
 1.585159659E+00 9.936992526E-01 7.521390170E-02 3.185910359E-02 2.934549376E-02 -1.350168884E-02 4.409861565E-02
 1.580795527E+00 9.931228161E-01 7.547144592E-02 3.185018525E-02 2.947563492E-02 -1.350192167E-02 4.419194162E-02
 1.576431513E+00 9.925463200E-01 7.572899014E-02 3.184127063E-02 2.960577607E-02 -1.350215450E-02 4.428526759E-02
 1.572067380E+00 9.919765592E-01 7.598230243E-02 3.182994574E-02 2.973446995E-02 -1.349995565E-02 4.437611997E-02
 1.567703366E+00 9.914198518E-01 7.623872161E-02 3.181575611E-02 2.986210771E-02 -1.349543035E-02 4.446451738E-02
 1.563339233E+00 9.908618331E-01 7.649335265E-02 3.180161491E-02 2.998962253E-02 -1.349084266E-02 4.455286264E-02
 1.558975220E+00 9.903251529E-01 7.675015181E-02 3.178535402E-02 3.011446446E-02 -1.348265447E-02 4.463778809E-02
 1.554611087E+00 9.897915721E-01 7.700984925E-02 3.176881745E-02 3.023951873E-02 -1.347448770E-02 4.472265020E-02
 1.550247073E+00 9.892601967E-01 7.726252824E-02 3.175568581E-02 3.036461212E-02 -1.346428413E-02 4.481127858E-02
 1.545882940E+00 9.887388349E-01 7.751956582E-02 3.174352646E-02 3.049061075E-02 -1.345305890E-02 4.490195960E-02
 1.541518927E+00 9.882152677E-01 7.776838541E-02 3.173137456E-02 3.061355092E-02 -1.344031561E-02 4.499046504E-02
 1.537154794E+00 9.877080917E-01 7.801992446E-02 3.171659261E-02 3.073242307E-02 -1.342465356E-02 4.507425800E-02
 1.532790780E+00 9.871983528E-01 7.826887816E-02 3.170206770E-02 3.085093573E-02 -1.340891700E-02 4.515793920E-02
 1.528426647E+00 9.866942167E-01 7.851621509E-02 3.168741614E-02 3.096714988E-02 -1.339157205E-02 4.524131119E-02
 1.524062634E+00 9.861960411E-01 7.876812667E-02 3.167242557E-02 3.108391911E-02 -1.337405201E-02 4.532499984E-02
 1.519698501E+00 9.857000709E-01 7.901057601E-02 3.165566549E-02 3.119672276E-02 -1.335476805E-02 4.540648311E-02
 1.515334487E+00 9.852274656E-01 7.925847918E-02 3.163605928E-02 3.130707890E-02 -1.333315484E-02 4.548672959E-02
 1.510970354E+00 9.847534895E-01 7.950501889E-02 3.161644563E-02 3.141722456E-02 -1.331150625E-02 4.556683078E-02
 1.506606340E+00 9.842904806E-01 7.974377275E-02 3.159197420E-02 3.152351081E-02 -1.328695565E-02 4.564474896E-02
 1.502242208E+00 9.838396311E-01 7.998911291E-02 3.156638518E-02 3.163020685E-02 -1.326189935E-02 4.572296143E-02
 1.497878194E+00 9.833840132E-01 8.022856712E-02 3.154020011E-02 3.173548728E-02 -1.323628426E-02 4.580050707E-02
 1.493514061E+00 9.829529524E-01 8.046820760E-02 3.150789812E-02 3.183567896E-02 -1.320638135E-02 4.587662593E-02
 1.489150047E+00 9.825257063E-01 8.071116358E-02 3.147558123E-02 3.193638474E-02 -1.317663305E-02 4.595307261E-02
 1.484785914E+00 9.820936918E-01 8.094432950E-02 3.144226223E-02 3.203415498E-02 -1.314515248E-02 4.602898285E-02
 1.480421901E+00 9.816865921E-01 8.118183166E-02 3.140642121E-02 3.212898970E-02 -1.311043184E-02 4.610706121E-02
 1.476057768E+00 9.812808633E-01 8.142038435E-02 3.137060255E-02 3.222400323E-02 -1.307575777E-02 4.618529603E-02
 1.471693635E+00 9.808720946E-01 8.164785802E-02 3.133333102E-02 3.231425583E-02 -1.303862594E-02 4.626220465E-02
 1.467329621E+00 9.804944396E-01 8.188264072E-02 3.129474074E-02 3.240079433E-02 -1.299886871E-02 4.634097591E-02
 1.462965488E+00 9.801171422E-01 8.211763203E-02 3.125616536E-02 3.248737007E-02 -1.295912825E-02 4.641978070E-02
 1.458601475E+00 9.797382355E-01 8.234096318E-02 3.121571615E-02 3.256868571E-02 -1.291605271E-02 4.649729282E-02
 1.454237342E+00 9.793962836E-01 8.257066458E-02 3.117466904E-02 3.264591843E-02 -1.286988705E-02 4.657679796E-02
 1.449873328E+00 9.790549278E-01 8.280077577E-02 3.113367409E-02 3.272322193E-02 -1.282376517E-02 4.665636644E-02
 1.445509195E+00 9.787111282E-01 8.302079141E-02 3.109001555E-02 3.279527649E-02 -1.277451776E-02 4.673482478E-02
 1.441145182E+00 9.784096479E-01 8.324599266E-02 3.104487807E-02 3.286141530E-02 -1.272174809E-02 4.681519791E-02
 1.436781049E+00 9.781109691E-01 8.347258717E-02 3.100002185E-02 3.292784467E-02 -1.266915258E-02 4.689580947E-02
 1.432417035E+00 9.778056741E-01 8.369011432E-02 3.095232882E-02 3.298997134E-02 -1.261399686E-02 4.697488248E-02
 1.428052902E+00 9.775460362E-01 8.390810341E-02 3.090128303E-02 3.304382786E-02 -1.255357824E-02 4.705454037E-02
 1.423688889E+00 9.772931933E-01 8.412890881E-02 3.085088544E-02 3.309839591E-02 -1.249346323E-02 4.713483527E-02
 1.419324756E+00 9.770280719E-01 8.434306830E-02 3.079874627E-02 3.315038607E-02 -1.243218035E-02 4.721357673E-02
 1.414960742E+00 9.768053293E-01 8.455291390E-02 3.074255399E-02 3.318959102E-02 -1.236436144E-02 4.729101807E-02
 1.410596609E+00 9.765952826E-01 8.476728946E-02 3.068725951E-02 3.323019668E-02 -1.229700912E-02 4.736971483E-02
 1.406232595E+00 9.763728380E-01 8.497726172E-02 3.063109331E-02 3.326943889E-02 -1.222920232E-02 4.744719341E-02
 1.401868463E+00 9.761817455E-01 8.517736942E-02 3.057047538E-02 3.329279274E-02 -1.215406600E-02 4.752219468E-02
 1.397504449E+00 9.760137796E-01 8.538255095E-02 3.051029332E-02 3.331667185E-02 -1.207881887E-02 4.759881645E-02
 1.393140316E+00 9.758379459E-01 8.558531106E-02 3.044976108E-02 3.333963454E-02 -1.200329326E-02 4.767468199E-02
 1.388776302E+00 9.756731391E-01 8.577603847E-02 3.038395382E-02 3.334646672E-02 -1.192140020E-02 4.774649069E-02
 1.384412169E+00 9.755447507E-01 8.597081900E-02 3.031692095E-02 3.335087746E-02 -1.183841657E-02 4.781965911E-02
 1.380048156E+00 9.754132032E-01 8.616479486E-02 3.024983220E-02 3.335491568E-02 -1.175529137E-02 4.789254442E-02
 1.375684023E+00 9.752740860E-01 8.634505421E-02 3.017848730E-02 3.334357962E-02 -1.166643016E-02 4.796076193E-02
 1.371320009E+00 9.751833081E-01 8.652618527E-02 3.010373376E-02 3.332602978E-02 -1.157571282E-02 4.802977666E-02
 1.366955876E+00 9.750926495E-01 8.670735359E-02 3.002897836E-02 3.330849484E-02 -1.148500293E-02 4.809880257E-02
 1.362591863E+00 9.749848843E-01 8.687733114E-02 2.995228767E-02 3.327785805E-02 -1.138919219E-02 4.816440865E-02
 1.358227730E+00 9.749228954E-01 8.704292774E-02 2.987194061E-02 3.323583305E-02 -1.129026897E-02 4.823051021E-02
 1.353863716E+00 9.748661518E-01 8.720919490E-02 2.979153395E-02 3.319438174E-02 -1.119172201E-02 4.829699546E-02
 1.349499583E+00 9.747916460E-01 8.736803383E-02 2.971017733E-02 3.314235434E-02 -1.108832099E-02 4.836133495E-02
 1.345135570E+00 9.747596979E-01 8.751849085E-02 2.962591499E-02 3.307447210E-02 -1.097969990E-02 4.842645675E-02
 1.340771437E+00 9.747366309E-01 8.766947687E-02 2.954168059E-02 3.300758451E-02 -1.087181643E-02 4.849211499E-02
 1.336407423E+00 9.746959209E-01 8.781591058E-02 2.945663966E-02 3.293132409E-02 -1.075921953E-02 4.855667427E-02
 1.332043290E+00 9.746987224E-01 8.795259893E-02 2.936998941E-02 3.283632919E-02 -1.063967310E-02 4.862368479E-02
 1.327679276E+00 9.747129679E-01 8.808929473E-02 2.928371727E-02 3.274254873E-02 -1.052094996E-02 4.869136587E-02
 1.323315144E+00 9.747075438E-01 8.822257072E-02 2.919604629E-02 3.263861686E-02 -1.039751247E-02 4.875830561E-02
 1.318951130E+00 9.747464061E-01 8.834460378E-02 2.910830081E-02 3.251511976E-02 -1.026700251E-02 4.882933199E-02
 1.314586997E+00 9.747973680E-01 8.846608549E-02 2.902132459E-02 3.239281848E-02 -1.013716403E-02 4.890120029E-02
 1.310222983E+00 9.748255014E-01 8.858432621E-02 2.893187106E-02 3.225689009E-02 -1.000177674E-02 4.897218198E-02
 1.305858850E+00 9.749021530E-01 8.869041502E-02 2.884425968E-02 3.210323304E-02 -9.860651568E-03 4.904820397E-02
 1.301494837E+00 9.749839306E-01 8.879598975E-02 2.875710465E-02 3.195000067E-02 -9.719788097E-03 4.912463203E-02
 1.297130704E+00 9.750480652E-01 8.889751881E-02 2.866652608E-02 3.177766874E-02 -9.571447037E-03 4.920061305E-02
 1.292766690E+00 9.751660824E-01 8.898561448E-02 2.857947350E-02 3.159315884E-02 -9.420172311E-03 4.928200319E-02
 1.288402557E+00 9.752705097E-01 8.907601237E-02 2.849106863E-02 3.140768409E-02 -9.268081747E-03 4.936223105E-02
 1.284038544E+00 9.753828049E-01 8.915570378E-02 2.840100601E-02 3.119517118E-02 -9.106382728E-03 4.944422841E-02
